date,Open,High,Low,Volume,Returns,Returns_Abs,Volatility_14d,Volume_Ratio,Extreme_Move,Close_Lag_1,Volume_Lag_1,Returns_Lag_1,Close_Lag_2,Volume_Lag_2,Returns_Lag_2,Close_Lag_3,Volume_Lag_3,Returns_Lag_3,Close_Lag_5,Volume_Lag_5,Returns_Lag_5,Close_Lag_7,Volume_Lag_7,Returns_Lag_7,Close_Lag_14,Volume_Lag_14,Returns_Lag_14,Close_Lag_21,Volume_Lag_21,Returns_Lag_21,SMA_5,EMA_5,Volume_SMA_5,SMA_10,EMA_10,Volume_SMA_10,SMA_20,EMA_20,Volume_SMA_20,SMA_50,EMA_50,Volume_SMA_50,SMA_100,EMA_100,Volume_SMA_100,SMA_200,EMA_200,Volume_SMA_200,ROC_5,ROC_10,ROC_20,MACD_Line,MACD_Signal,MACD_Hist,RSI_14,Williams_%R,BB_Upper_20,BB_Middle_20,BB_Lower_20,BB_Width_20,ATR_14,Day_of_Week,Month,Quarter,Year,Day_of_Month,Week_of_Year,Day_of_Week_sin,Day_of_Week_cos,Month_sin,Month_cos,Quarter_sin,Quarter_cos,Price_Volume_Ratio,Price_Volume_SMA10_Ratio,ATR_Close_Ratio,SMA_50_Above_SMA_200,SMA_Golden_Cross,SMA_Death_Cross,RSI_Overbought,RSI_Oversold,Price_Above_SMA_200,Price_Above_SMA_50,Higher_High,Lower_Low,Support_Level,Resistance_Level,Price_to_Support_Ratio,Price_to_Resistance_Ratio,20d_High,20d_Low,Price_Range_Width,In_Range_Market,ATH,Days_Since_ATH,ATH_Drawdown,Log_Close,Log_Volume
2021-07-19 00:00:00+00:00,-0.1577560240963855,-0.1676758682101514,-0.1774209734069242,-0.5040005064383775,-1.321385834812338,1.2726492346190825,0.3532904090231598,0.2134956922779611,0.0,-0.1577560240963855,-0.5703428673163435,-0.03735944043020213,-0.15554078435096383,-0.5403392132969685,0.3111556756143042,-0.16036567945909916,-0.49594049092409626,-1.292894935162479,-0.11104723579572677,-0.5160358835463158,1.267832543953507,-0.11624758220502897,-0.5646733057087487,-0.7022033949833864,-0.09655172413793105,-0.5072490683692928,-0.6526775550028252,-0.09044614192405626,-0.4244157716187759,0.5992105223448491,-0.153834611849879,-0.15365982163119715,-0.6053103579165746,-0.13601310108679465,-0.14423635969598206,-0.6714277701906967,-0.11052033314919475,-0.12379924820807521,-0.6611659083701568,-0.06778120029619636,-0.1215622200323757,-0.48303377550384313,-0.08665665718399881,-0.19896545808158048,-0.44610432023005964,-0.33755738212825215,-0.37480654881733455,-0.6297676753879056,-1.4425685547515268,-1.1206263320773742,-0.8182273154550418,-0.43458841325852354,-0.2854570104371173,-0.6727694888957387,-0.7055356745503102,-0.9097037968766932,-0.10744333692101388,-0.11052033314919475,-0.10959326820513354,0.4519579727295787,-0.18179636887147096,-0.75,0.0,0.0,-2.0,0.2,0.08,0.0,0.33333333333333315,-0.3660254037844384,-0.6339745962155615,-0.9999999999999998,-2.449293598294706e-16,0.5623786096485258,1.8673598953464432,1.0262758878350178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1420961512851245,-0.12896422433994686,-0.6954286130107992,-1.452651527206286,-0.12896422433994686,-0.1420961512851245,0.9188484886786886,0.0,-202.65,-22.0,0.5172561994304914,-0.3340940526689044,-0.8621008875165047
2021-07-20 00:00:00+00:00,-0.17818147590361444,-0.18299198575244882,-0.19638735574510782,-0.4781226274622622,-0.6843795953215887,0.30158089633104573,0.4571380459639194,0.49755696954848894,0.0,-0.17818147590361444,-0.5041694044813542,-1.3211943242651496,-0.1563004463013959,-0.5701846179322453,-0.03738567606024432,-0.15579468622035997,-0.5385557059446827,0.3104398545198512,-0.1379706812302386,-0.5170117955416733,-1.4510939908212326,-0.13230174081237905,-0.576301290382217,-0.867383993254022,-0.08296760710553819,-0.48133529526416263,0.6603048759887294,-0.08003985386914651,-0.4253108458598784,0.4840987421466367,-0.16338128551869013,-0.16372462967763307,-0.5967681395667621,-0.1442112053992358,-0.15311051539385054,-0.6653713395472458,-0.11693154293970166,-0.13051254130212664,-0.6652860716801071,-0.06982302707392211,-0.12529053962725797,-0.4842723433455915,-0.08714176588346853,-0.200672074372079,-0.44512770961045844,-0.33622347523079377,-0.3750525630792096,-0.6285597283250115,-1.1781505822510132,-1.1041325509577526,-1.0022286347618357,-0.49191861044366025,-0.32776049864444434,-0.7370290792222023,-0.9153846836573295,-0.8115916475398826,-0.10744631844408259,-0.11693154293970166,-0.1260744595301708,0.6404630052108846,-0.17587778933056067,-0.5,0.0,0.0,-2.0,0.26666666666666666,0.08,0.5000000000000001,0.0,-0.3660254037844384,-0.6339745962155615,-0.9999999999999998,-2.449293598294706e-16,0.2632033710843207,1.6492026806532296,1.2390531009292527,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-0.16726594752963111,-0.12896422433994686,-0.540383517712815,-1.6386694823077386,-0.12896422433994686,-0.16726594752963111,1.361253992524796,0.0,-202.65,-22.0,0.4763325593031377,-0.3592968012183318,-0.775681996016083
2021-07-21 00:00:00+00:00,-0.18797063253012045,-0.1609973285841496,-0.1892624184646262,-0.406638168334687,2.222272863029872,2.61409377559171,0.3574007488350119,1.2689820126273985,0.0,-0.18797063253012045,-0.4782567760964437,-0.6837199854091902,-0.17690627670686546,-0.5040207561662746,-1.3221221316708847,-0.15655651842681648,-0.5683025993164993,-0.03695884960756511,-0.15981603909169304,-0.4945685158506997,-1.2919906104981458,-0.11063829787234039,-0.5092163164136088,1.2666088282878025,-0.0569487983281087,-0.40388258571722074,1.2064124536365695,-0.06243772832945866,-0.3748353745088412,0.7872881126735473,-0.16270607873661314,-0.16040796576442293,-0.5782509546081042,-0.14972954195821547,-0.15461466985793074,-0.6475404105714583,-0.120485063527812,-0.13345612820916847,-0.6631649821012505,-0.07077602562361156,-0.12757982587987307,-0.4830099957521287,-0.08734700417939803,-0.20167193494134178,-0.4437914897687255,-0.3346909604401221,-0.374909337108695,-0.6269268792540533,0.07634950129901066,-0.7295509743046968,-0.5870638574589789,-0.4773254624085942,-0.3586256401435144,-0.5553850412655899,-0.8312701235030333,-0.3712749366184952,-0.10898662457823242,-0.120485063527812,-0.13255839587167842,0.6977918355865851,-0.17291849956010555,-0.25,0.0,0.0,-2.0,0.3333333333333333,0.08,0.5000000000000001,-0.6666666666666664,-0.3660254037844384,-0.6339745962155615,-0.9999999999999998,-2.449293598294706e-16,0.02204990459548197,1.279006052604784,0.8480003431739048,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.16726594752963111,-0.12896422433994686,0.012743598792374237,-1.0716724460850435,-0.12896422433994686,-0.16726594752963111,1.0230205918450188,0.0,-202.65,-22.0,0.6010709623836297,-0.2856566458235478,-0.5836005274232421
2021-07-22 00:00:00+00:00,-0.15813253012048192,-0.15449688334817455,-0.1580531861515303,-0.502618538869321,0.6743094723183889,0.254339436685043,0.7944944269995229,0.2751158901760415,1.0,-0.15813253012048192,-0.4066763259993218,2.2250684051926806,-0.1867818820624822,-0.4781118874294605,-0.6842001270918034,-0.17722121702694982,-0.5023571257981541,-1.3174834636313697,-0.1552170163840184,-0.5371651313488965,0.31022271513009947,-0.1378143133462282,-0.5101912819094034,-1.4491530419867205,-0.09435736677115988,-0.4144759065376444,-1.5883164300430406,-0.086903575777704,-0.42387950490541043,-1.0132424956334927,-0.16090552731774105,-0.15478087578872843,-0.5705825853182092,-0.1527765371445586,-0.15388413038302964,-0.6400985750326671,-0.12382611651723115,-0.13505288374729227,-0.6651429367538038,-0.07214965801592278,-0.12933887856405427,-0.48436604548392603,-0.08732176096652972,-0.20242272239665246,-0.44321535779830434,-0.333115613493487,-0.37463575844394115,-0.6259623297205106,0.22130596341298575,-0.4177480330808772,-0.5399084061041389,-0.4419220506824337,-0.3760938880304793,-0.3426387490045536,-0.49672581375876323,-0.07216998023565681,-0.11211227305941421,-0.12382611651723115,-0.13576449161597579,0.6973757277289361,-0.18907462209069828,0.0,0.0,0.0,-2.0,0.4,0.08,7.07050159149938e-17,-0.9999999999999997,-0.3660254037844384,-0.6339745962155615,-0.9999999999999998,-2.449293598294706e-16,0.7888851522376227,1.139352338735419,0.5736781020225145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.16726594752963111,-0.12896422433994686,0.20119069211275417,-0.8784999542489197,-0.12896422433994686,-0.16726594752963111,0.925460440043594,0.0,-202.65,-22.0,0.6435685886697281,-0.26255797605327896,-0.8571832630734166
2021-07-23 00:00:00+00:00,-0.1479668674698795,-0.14986642920747997,-0.15333667837431006,-0.4808772962052429,0.48303465821891234,-0.037244702321854777,0.7028975172845411,0.5154242091165626,0.0,-0.1479668674698795,-0.5027855811745828,0.6759675049316212,-0.15668027727661193,-0.40654182289797675,2.2266309572765715,-0.18712503571088468,-0.4765337749300128,-0.6816528034804084,-0.15598352016863085,-0.5668990416110649,-0.036932998474300906,-0.15986460348162473,-0.48776976909342945,-1.2902348482853143,-0.09268547544409618,-0.5005405929904767,0.09147423620360881,-0.07937562271670544,-0.4413784386092477,0.3507421072529292,-0.15745447043156968,-0.1484991263973609,-0.5524165161933177,-0.1533819661555258,-0.15183366714931365,-0.6292095443582505,-0.1270078188076318,-0.135707574915535,-0.6630262829403842,-0.07457049341226069,-0.1307026838737665,-0.48999940793178365,-0.08709127945773182,-0.20298881025900398,-0.4428615650625934,-0.33150977795168496,-0.374267288748827,-0.6248781241631299,0.4376136043390019,-0.08113251454988378,-0.5059116966943932,-0.3953568101502234,-0.38056711318310865,-0.1362742749238098,-0.4232334386449445,0.07911722373973522,-0.11639536046268611,-0.1270078188076318,-0.13656659707370106,0.6533318827538255,-0.19043429576901552,0.25,0.0,0.0,-2.0,0.4666666666666667,0.08,-0.49999999999999994,-0.6666666666666667,-0.3660254037844384,-0.6339745962155615,-0.9999999999999998,-2.449293598294706e-16,0.622195943861383,0.9888837784184753,0.48090086359664147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.16726594752963111,-0.12896422433994686,0.34078113160933254,-0.735409219555495,-0.12896422433994686,-0.16726594752963111,0.857959060606309,0.0,-202.65,-22.0,0.6750483118446159,-0.24602107542800725,-0.7843528921710371
2021-07-24 00:00:00+00:00,-0.14043674698795178,-0.1428317008014248,-0.13697942799799295,-0.5081011509667851,0.09083977943845246,-0.6351164429925363,0.7367037577549834,0.2188757074317703,0.0,-0.14043674698795178,-0.4810151438717266,0.48455213393723534,-0.14642484094577915,-0.5026371336376174,0.676442202442497,-0.15693743453004477,-0.40519994299678264,2.2196354992848946,-0.1767749353262432,-0.5009823501676338,-1.3165619403438928,-0.15522243713733072,-0.5303250717702509,0.31011359884454603,-0.10919540229885061,-0.5159408828987337,-0.7667120363377686,-0.07384036311303002,-0.49905833404106253,0.25658999249034314,-0.14967083669373746,-0.14386848115679093,-0.5532515606727076,-0.1560716589747407,-0.1499017843170066,-0.6280754882164246,-0.13001954701907956,-0.13616166587151798,-0.6617100250685781,-0.07649182612048534,-0.131955910261967,-0.49716766157842596,-0.08699689179222414,-0.20351396777065361,-0.44214518661016816,-0.32987474988859944,-0.3738854031077657,-0.6239335078985816,1.0936314605514754,-0.36082421873891957,-0.4807703949113989,-0.35174782565278423,-0.37524752742074996,0.01923820978343821,-0.2871429422734786,0.25695525247169104,-0.12087585045000533,-0.13001954701907956,-0.13659149977583643,0.5964492080097211,-0.20387107094297371,0.5,0.0,0.0,-2.0,0.5333333333333333,0.08,-0.5000000000000001,0.0,-0.3660254037844384,-0.6339745962155615,-0.9999999999999998,-2.449293598294706e-16,0.9255276639647592,0.9510737742315747,0.34506375802217515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.16726594752963111,-0.12896422433994686,0.3652094585212329,-0.7103683409841466,-0.12896422433994686,-0.16726594752963111,0.8465338925701402,0.0,-202.65,-22.0,0.6805572634002212,-0.24317489558080815,-0.8769158579308304
2021-07-25 00:00:00+00:00,-0.13911897590361447,-0.14826357969723955,-0.15193176116407422,-0.5304724587777343,-0.252355353447232,-0.35700772752995014,0.6979648937947073,-0.016093843302050975,0.0,-0.13911897590361447,-0.5082755554491872,0.09206905362527619,-0.13882822144145857,-0.48086985499477625,0.4848924101934036,-0.14665269974288164,-0.5009780702172436,0.6745288369193116,-0.18673948452620487,-0.47517026996872225,-0.6811760165227568,-0.15599613152804637,-0.5600301442548379,-0.036638046702538375,-0.10428422152560088,-0.5586569739080269,0.2554622919644863,-0.07583305657035316,-0.5110748214147386,-0.07236930934971349,-0.14079936980700342,-0.14223633907243105,-0.5639119427990154,-0.1564289613418689,-0.14915648365154083,-0.629148708878361,-0.13253728806357032,-0.13702675570776313,-0.6618311449080418,-0.07902439238126958,-0.13334759284414976,-0.5053633048238189,-0.08668299792786144,-0.20412637981957243,-0.441774333141509,-0.32825373176701783,-0.3735634449173536,-0.6231267587433946,1.3042444626888015,-0.04550953157772305,-0.41721609734404674,-0.32110707428159974,-0.3647397873245074,0.10162750316518802,-0.37802042264481794,0.16987363790162896,-0.12391942487547908,-0.13253728806357032,-0.13782187180369018,0.5719185396288068,-0.19459329760857402,0.75,0.0,0.0,-2.0,0.6,0.08,-1.414100318299876e-16,0.33333333333333315,-0.3660254037844384,-0.6339745962155615,-0.9999999999999998,-2.449293598294706e-16,1.2035928916528678,0.961142136867025,0.4738765493246579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.16726594752963111,-0.12896422433994686,0.284944955810701,-0.7926455134328649,-0.12896422433994686,-0.16726594752963111,0.884499865490412,0.0,-202.65,-22.0,0.6624564225746609,-0.2525794646273741,-0.9642934230120114
2021-07-26 00:00:00+00:00,-0.14344879518072287,-0.12858414959928763,-0.13848469643753133,-0.31226478257305096,0.027879589661065088,-0.731094540341008,0.6884619380068276,2.1529990159607344,0.0,-0.14344879518072287,-0.5306769039648297,-0.2513782736878529,-0.1374988130282025,-0.5081263113750654,0.09213370902700149,-0.13903437767831633,-0.4792826392222196,0.4836070157824423,-0.15636677206093708,-0.4038675718735718,2.2180829592654066,-0.17698259187620885,-0.49417738287879387,-1.3147775786031626,-0.11901776384535005,-0.5539372552616173,-0.7068730515869517,-0.09122107826857082,-0.5057697217402789,-0.6549505620958428,-0.13781720651949658,-0.14105335599674054,-0.5446939944409822,-0.15449357351992454,-0.14849221410605715,-0.6100292596621091,-0.1357296137339056,-0.13777983132027433,-0.6519366942314133,-0.08209370495164908,-0.134672464704436,-0.5058807607667617,-0.08631422751378494,-0.2047202961779267,-0.43884206749325505,-0.3266577093560489,-0.3732410297957954,-0.6213078985976829,0.3769475449980524,0.3254814137544299,-0.5117501039931724,-0.2926824623407982,-0.3505337144393379,0.16035802765637902,-0.2562307507385722,0.32221090346232867,-0.12924170376383473,-0.1357296137339056,-0.1368608084808518,0.4899894057095807,-0.19003439174598105,-0.75,0.0,0.0,-2.0,0.6666666666666666,0.12,0.0,0.33333333333333315,-0.3660254037844384,-0.6339745962155615,-0.9999999999999998,-2.449293598294706e-16,-0.25026695515926617,0.7616381447146469,0.513065645952906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.16726594752963111,-0.12896422433994686,0.2901795972918226,-0.787279610881862,-0.12896422433994686,-0.16726594752963111,0.8819860952900478,0.0,-202.65,-22.0,0.6636369121937189,-0.25196146124618196,-0.3945024558251423
2021-07-27 00:00:00+00:00,-0.1431664156626506,-0.14737310774710596,-0.148118414450577,-0.49712773417362405,-0.03594365424784138,-0.686911166616585,0.6514356603740228,0.21961013264246348,0.0,-0.1431664156626506,-0.3121762134930307,0.029062598013990745,-0.14186686924318678,-0.530524409692154,-0.251554803831591,-0.13770117131701745,-0.5064491297270823,0.09213592299979853,-0.14601897096866917,-0.4996038964791494,0.6740570328713258,-0.18704061895551252,-0.46839033682510983,-0.6801312052080261,-0.13636363636363635,-0.5656287001832592,-0.8731521017833483,-0.07682940329901478,-0.4795483556084007,0.6656047646356421,-0.13701070952979347,-0.14051773622037067,-0.54357586139707,-0.15311398938017962,-0.1480939957533593,-0.6055773584656875,-0.14028704372583178,-0.13854018468726662,-0.6556935716682071,-0.08431517743299437,-0.13597800729712184,-0.5114677706936727,-0.08677958065535775,-0.20531943506777717,-0.44305986724015556,-0.3251200102698426,-0.3729315841055123,-0.6207807893921188,0.08820280517076962,0.2303545470372924,-0.6853168371214444,-0.26817983927675465,-0.33416923490312456,0.19463410877612586,-0.10018795827890918,0.305142890843706,-0.141132619348741,-0.14028704372583178,-0.12809258377060462,0.22042268128751216,-0.19155402703351204,-0.5,0.0,0.0,-2.0,0.7333333333333333,0.12,0.5000000000000001,0.0,-0.3660254037844384,-0.6339745962155615,-0.9999999999999998,-2.449293598294706e-16,0.7597401205213419,0.7276338845692997,0.5069508884067306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.16726594752963111,-0.13794719575066391,0.2762205533421645,-0.6449391828148742,-0.13794719575066391,-0.16726594752963111,0.7182292676542186,0.0,-202.65,-22.0,0.6604889398762304,-0.2536109332527945,-0.8380045368926256
2021-07-28 00:00:00+00:00,-0.14391942771084335,-0.14933214603739983,-0.14360260913196185,-0.527220628097286,-0.1407801319380908,-0.5270958023840032,0.5793822590312842,-0.034141483826533654,0.0,-0.14391942771084335,-0.4972874033005368,-0.0348075459378153,-0.1415819960117748,-0.3120554213577373,0.02908300719466315,-0.14208170650414245,-0.5287732982385178,-0.2504258517133527,-0.1383539331225448,-0.4779179345118975,0.48326875337586733,-0.15638297872340423,-0.3971567924783391,2.215753210127598,-0.11295715778474401,-0.498177606958708,1.275031784259538,-0.0492638104727112,-0.4011762927406312,1.2148621298592304,-0.1381923213984283,-0.1409830220935847,-0.5530130957598381,-0.1519130564239988,-0.14824032420082908,-0.6011546759869786,-0.14308099264862106,-0.13948487098238627,-0.6604668768293113,-0.08724646952376366,-0.1373383882388613,-0.5264803281690694,-0.08718566712323951,-0.2059619053884517,-0.4479480189691531,-0.32360798579009287,-0.3726569417688161,-0.6200836082715221,-0.15758650265836957,0.20218677719939515,-0.46137903787587836,-0.2500757645810693,-0.3173836175404318,0.2013218913105344,-0.4399995213873417,0.24967184983318086,-0.14650818208265454,-0.14308099264862106,-0.1260152947061036,0.11848113607894553,-0.21258897864512524,-0.25,0.0,0.0,-2.0,0.8,0.12,0.5000000000000001,-0.6666666666666664,-0.3660254037844384,-0.6339745962155615,-0.9999999999999998,-2.449293598294706e-16,1.1256886824824288,0.6939210783555709,0.3362847346066125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16726594752963111,-0.1575535072644899,0.230853660505777,-0.31814641642270497,-0.1575535072644899,-0.16726594752963111,0.36318658562056266,0.0,-202.65,-22.0,0.6502580298443918,-0.2590042883751844,-0.950838545354322
