date,Open,High,Low,Close,Volume
2021-02-18 00:00:00+00:00,8.231,9.288,8.231,8.967,77306770.0
2021-02-19 00:00:00+00:00,8.967,11.54,8.562,11.49,261175711.0
2021-02-20 00:00:00+00:00,11.49,12.03,9.833,10.0,140264810.0
2021-02-21 00:00:00+00:00,10.0,11.7,9.874,11.12,137742366.0
2021-02-22 00:00:00+00:00,11.12,14.67,9.42,14.41,574136241.0
2021-02-23 00:00:00+00:00,14.41,15.83,11.67,15.21,485252846.0
2021-02-24 00:00:00+00:00,15.21,18.15,14.06,17.33,375439707.0
2021-02-25 00:00:00+00:00,17.33,17.74,13.79,13.8,364505276.0
2021-02-26 00:00:00+00:00,13.8,15.51,13.07,13.6,289687328.0
2021-02-27 00:00:00+00:00,13.6,14.78,13.03,13.19,247640940.0
2021-02-28 00:00:00+00:00,13.19,13.94,11.46,13.07,300493226.0
2021-03-01 00:00:00+00:00,13.07,16.08,13.07,14.98,306451693.0
2021-03-02 00:00:00+00:00,14.98,15.49,13.47,13.98,178549852.0
2021-03-03 00:00:00+00:00,13.98,14.76,13.77,14.13,153830742.0
2021-03-04 00:00:00+00:00,14.13,14.27,12.75,13.08,116364466.0
2021-03-05 00:00:00+00:00,13.08,13.09,12.15,12.57,90978408.0
2021-03-06 00:00:00+00:00,12.57,13.3,11.9,13.07,118851546.0
2021-03-07 00:00:00+00:00,13.07,14.01,12.72,13.85,117548176.0
2021-03-08 00:00:00+00:00,13.85,13.89,13.08,13.65,115525659.0
2021-03-09 00:00:00+00:00,13.65,15.01,13.31,14.85,134867044.0
2021-03-10 00:00:00+00:00,14.85,15.51,13.49,14.19,103150901.0
2021-03-11 00:00:00+00:00,14.19,16.31,13.69,16.01,229272516.0
2021-03-12 00:00:00+00:00,16.01,16.49,14.09,14.58,185287457.0
2021-03-13 00:00:00+00:00,14.58,15.63,13.91,15.29,145102757.0
2021-03-14 00:00:00+00:00,15.29,15.39,14.38,14.48,90232804.0
2021-03-15 00:00:00+00:00,14.45,14.33,13.11,14.16,102600692.0
2021-03-16 00:00:00+00:00,14.16,14.29,13.23,13.64,112303590.0
2021-03-17 00:00:00+00:00,13.64,14.93,14.02,14.22,94696339.0
2021-03-18 00:00:00+00:00,14.22,14.46,13.64,14.22,79074263.0
2021-03-19 00:00:00+00:00,14.22,14.47,13.88,14.14,68715211.0
2021-03-20 00:00:00+00:00,14.14,14.95,14.11,14.16,68049683.0
2021-03-21 00:00:00+00:00,14.16,14.38,13.64,14.33,64229338.0
2021-03-22 00:00:00+00:00,14.33,16.64,14.17,14.81,260995136.0
2021-03-23 00:00:00+00:00,14.81,15.21,14.06,14.16,106780662.0
2021-03-24 00:00:00+00:00,14.16,15.34,13.59,13.59,118813690.0
2021-03-25 00:00:00+00:00,13.59,13.68,12.58,13.0,116277943.0
2021-03-26 00:00:00+00:00,13.0,14.79,12.29,14.77,149987319.0
2021-03-27 00:00:00+00:00,14.77,16.81,14.74,16.47,223872587.0
2021-03-28 00:00:00+00:00,16.47,19.36,16.34,18.08,426120062.0
2021-03-29 00:00:00+00:00,18.08,19.01,17.67,18.92,216748601.0
2021-03-30 00:00:00+00:00,18.92,20.86,18.9,19.1,264028427.0
2021-03-31 00:00:00+00:00,19.1,19.81,18.06,19.42,206011018.0
2021-04-01 00:00:00+00:00,19.42,20.76,18.77,19.04,173731886.0
2021-04-02 00:00:00+00:00,19.04,19.81,18.55,19.77,131061660.0
2021-04-03 00:00:00+00:00,19.77,23.8,19.74,22.44,483057740.0
2021-04-04 00:00:00+00:00,22.44,25.53,22.04,23.81,426557980.0
2021-04-05 00:00:00+00:00,23.81,24.76,22.77,22.99,264085329.0
2021-04-06 00:00:00+00:00,22.99,25.3,21.86,25.09,320886935.0
2021-04-07 00:00:00+00:00,25.09,27.56,22.97,26.54,676846221.0
2021-04-08 00:00:00+00:00,26.54,27.94,25.65,26.99,377988327.0
2021-04-09 00:00:00+00:00,26.99,28.98,26.83,27.67,282477938.0
2021-04-10 00:00:00+00:00,27.67,28.24,25.95,26.78,270235258.0
2021-04-11 00:00:00+00:00,26.78,28.61,25.54,27.88,232938762.0
2021-04-12 00:00:00+00:00,27.88,29.86,26.81,28.5,308804546.0
2021-04-13 00:00:00+00:00,28.5,28.72,26.39,27.48,258183912.0
2021-04-14 00:00:00+00:00,27.48,27.58,24.7,26.41,342565805.0
2021-04-15 00:00:00+00:00,26.41,28.23,25.49,27.79,221346739.0
2021-04-16 00:00:00+00:00,27.79,28.23,24.92,25.33,240665351.0
2021-04-17 00:00:00+00:00,25.33,26.76,24.8,24.86,201720376.0
2021-04-18 00:00:00+00:00,24.86,32.98,21.04,32.38,1155150688.0
2021-04-19 00:00:00+00:00,32.38,35.99,29.98,31.58,1219130981.0
2021-04-20 00:00:00+00:00,31.58,32.64,28.7,31.77,793008154.0
2021-04-21 00:00:00+00:00,31.77,35.05,30.19,32.62,729130141.0
2021-04-22 00:00:00+00:00,32.62,40.72,31.58,38.87,1638622971.0
2021-04-23 00:00:00+00:00,38.87,41.15,31.46,37.21,1612232268.0
2021-04-24 00:00:00+00:00,37.21,43.63,34.69,40.82,1101380795.0
2021-04-25 00:00:00+00:00,40.82,48.54,40.46,47.59,1583800800.0
2021-04-26 00:00:00+00:00,47.59,48.5,43.37,43.96,1357487872.0
2021-04-27 00:00:00+00:00,43.96,46.59,42.58,43.26,904891996.0
2021-04-28 00:00:00+00:00,43.26,46.91,40.74,44.85,1021154320.0
2021-04-29 00:00:00+00:00,44.85,46.09,40.8,42.55,772259307.0
2021-04-30 00:00:00+00:00,42.55,44.3,41.26,42.87,534976437.0
2021-05-01 00:00:00+00:00,42.87,49.89,42.04,49.58,859524423.0
2021-05-02 00:00:00+00:00,49.58,49.95,46.03,46.91,571072187.0
2021-05-03 00:00:00+00:00,46.91,49.28,44.73,46.06,609194252.0
2021-05-04 00:00:00+00:00,46.06,47.81,42.3,42.64,682976428.0
2021-05-05 00:00:00+00:00,42.64,46.41,42.32,44.98,503781975.0
2021-05-06 00:00:00+00:00,44.98,44.98,42.62,43.51,391497018.0
2021-05-07 00:00:00+00:00,43.51,46.23,41.5,43.21,514344601.0
2021-05-08 00:00:00+00:00,43.21,46.72,42.4,45.73,451056655.0
2021-05-09 00:00:00+00:00,45.73,47.15,43.01,44.35,510603312.0
2021-05-10 00:00:00+00:00,44.35,45.95,39.05,42.94,499528076.0
2021-05-11 00:00:00+00:00,42.94,45.17,39.66,44.64,473731333.0
2021-05-12 00:00:00+00:00,44.64,49.11,41.52,42.94,1151668076.0
2021-05-13 00:00:00+00:00,42.94,45.44,37.45,41.0,1016860656.0
2021-05-14 00:00:00+00:00,41.0,44.99,39.93,42.79,504167711.0
2021-05-15 00:00:00+00:00,42.79,45.57,39.41,43.46,500445722.0
2021-05-16 00:00:00+00:00,43.46,52.43,41.89,46.85,1990976771.0
2021-05-17 00:00:00+00:00,46.85,51.91,43.18,46.65,1951921366.0
2021-05-18 00:00:00+00:00,46.65,58.36,46.11,55.98,2025388219.0
2021-05-19 00:00:00+00:00,55.98,57.59,29.55,34.96,2772224999.0
2021-05-20 00:00:00+00:00,34.96,49.9,31.33,44.42,2487748626.0
2021-05-21 00:00:00+00:00,44.42,47.73,33.65,38.91,1769762028.0
2021-05-22 00:00:00+00:00,38.91,39.99,31.2,31.28,1078751751.0
2021-05-23 00:00:00+00:00,31.28,32.38,19.19,24.53,1925832341.0
2021-05-24 00:00:00+00:00,24.53,32.22,24.53,31.45,1346786023.0
2021-05-25 00:00:00+00:00,31.45,33.19,25.99,30.08,909470305.0
2021-05-26 00:00:00+00:00,30.08,37.27,28.93,35.46,1069991365.0
2021-05-27 00:00:00+00:00,35.46,35.64,31.13,33.71,649389058.0
2021-05-28 00:00:00+00:00,33.71,34.53,27.99,29.0,600255582.0
2021-05-29 00:00:00+00:00,29.0,30.06,25.73,27.39,376859866.0
2021-05-30 00:00:00+00:00,27.39,29.76,25.64,28.6,359661704.0
2021-05-31 00:00:00+00:00,28.6,33.0,27.52,32.78,534826504.0
2021-06-01 00:00:00+00:00,32.78,33.29,29.86,30.98,432053117.0
2021-06-02 00:00:00+00:00,30.98,34.98,30.43,33.98,497567418.0
2021-06-03 00:00:00+00:00,33.98,41.31,33.73,39.56,960056106.0
2021-06-04 00:00:00+00:00,39.56,39.69,34.26,37.42,1056279506.0
2021-06-05 00:00:00+00:00,37.42,42.75,37.06,39.75,1112426664.0
2021-06-06 00:00:00+00:00,39.75,43.42,38.98,42.23,794387364.0
2021-06-07 00:00:00+00:00,42.23,44.19,37.93,38.28,923157614.0
2021-06-08 00:00:00+00:00,38.28,42.8,33.6,41.26,1786996802.0
2021-06-09 00:00:00+00:00,41.26,44.06,39.32,42.03,1218831041.0
2021-06-10 00:00:00+00:00,42.03,43.04,39.53,41.09,595246689.0
2021-06-11 00:00:00+00:00,41.09,41.36,35.16,36.18,518666603.0
2021-06-12 00:00:00+00:00,36.18,37.62,34.24,36.48,549070417.0
2021-06-13 00:00:00+00:00,36.48,39.39,34.73,38.72,452988674.0
2021-06-14 00:00:00+00:00,38.72,40.54,36.68,39.72,477871463.0
2021-06-15 00:00:00+00:00,39.72,41.72,39.18,39.55,605285143.0
2021-06-16 00:00:00+00:00,39.55,41.55,37.48,39.63,576016902.0
2021-06-17 00:00:00+00:00,39.63,41.21,38.22,39.22,417775600.0
2021-06-18 00:00:00+00:00,39.22,39.44,34.95,36.79,424163369.0
2021-06-19 00:00:00+00:00,36.79,37.31,34.91,35.19,264640750.0
2021-06-20 00:00:00+00:00,35.19,35.94,31.24,35.25,452587531.0
2021-06-21 00:00:00+00:00,35.25,35.47,24.12,26.65,760344541.0
2021-06-22 00:00:00+00:00,26.65,28.78,20.24,26.98,1258580061.0
2021-06-23 00:00:00+00:00,26.98,32.92,25.7,30.84,1111302687.0
2021-06-24 00:00:00+00:00,30.84,32.97,28.5,31.18,641150364.0
2021-06-25 00:00:00+00:00,31.18,32.97,27.97,28.63,632052177.0
2021-06-26 00:00:00+00:00,28.63,30.01,26.71,29.67,560342710.0
2021-06-27 00:00:00+00:00,29.67,31.92,29.21,31.87,497353288.0
2021-06-28 00:00:00+00:00,31.87,34.29,31.0,33.0,473612135.0
2021-06-29 00:00:00+00:00,33.0,35.86,32.7,33.94,471854279.0
2021-06-30 00:00:00+00:00,33.94,35.98,31.6,35.53,570984168.0
2021-07-01 00:00:00+00:00,35.53,35.56,32.25,33.32,474665321.0
2021-07-02 00:00:00+00:00,33.32,34.09,31.41,34.0,440298780.0
2021-07-03 00:00:00+00:00,34.0,35.38,33.26,34.5,327019964.0
2021-07-04 00:00:00+00:00,34.5,35.51,33.56,34.32,303420520.0
2021-07-05 00:00:00+00:00,34.32,34.48,32.45,32.93,313839322.0
2021-07-06 00:00:00+00:00,32.93,35.04,32.92,34.23,365336040.0
2021-07-07 00:00:00+00:00,34.23,38.1,33.85,36.72,519252659.0
2021-07-08 00:00:00+00:00,36.72,36.95,32.69,33.14,498201257.0
2021-07-09 00:00:00+00:00,33.14,34.44,31.98,33.3,327170629.0
2021-07-10 00:00:00+00:00,33.3,34.19,31.06,31.72,296566657.0
2021-07-11 00:00:00+00:00,31.72,32.56,31.39,32.19,211679810.0
2021-07-12 00:00:00+00:00,32.19,32.68,30.05,30.78,221058993.0
2021-07-13 00:00:00+00:00,30.78,31.07,28.83,29.12,197825362.0
2021-07-14 00:00:00+00:00,29.12,31.43,27.42,31.36,331866434.0
2021-07-15 00:00:00+00:00,31.36,31.49,27.99,28.55,329918376.0
2021-07-16 00:00:00+00:00,28.55,29.45,26.21,26.27,374718328.0
2021-07-17 00:00:00+00:00,26.27,27.79,26.01,26.75,289689475.0
2021-07-18 00:00:00+00:00,26.75,27.74,26.27,26.67,230336396.0
2021-07-19 00:00:00+00:00,26.67,26.7,24.01,24.5,361915410.0
2021-07-20 00:00:00+00:00,24.5,24.98,22.12,23.46,413439963.0
2021-07-21 00:00:00+00:00,23.46,27.45,22.83,26.63,555770206.0
2021-07-22 00:00:00+00:00,26.63,28.18,25.94,27.71,364666998.0
2021-07-23 00:00:00+00:00,27.71,28.7,26.41,28.51,407955237.0
2021-07-24 00:00:00+00:00,28.51,29.49,28.04,28.65,353750758.0
2021-07-25 00:00:00+00:00,28.65,28.88,26.55,28.19,309208018.0
2021-07-26 00:00:00+00:00,28.19,31.09,27.89,28.22,743673802.0
2021-07-27 00:00:00+00:00,28.22,28.98,26.93,28.14,375599550.0
2021-07-28 00:00:00+00:00,28.14,28.76,27.38,27.88,315682626.0
2021-07-29 00:00:00+00:00,27.88,31.88,27.34,31.28,448009571.0
2021-07-30 00:00:00+00:00,31.28,33.07,30.0,32.38,617830199.0
2021-07-31 00:00:00+00:00,32.38,36.98,31.71,36.74,587168181.0
2021-08-01 00:00:00+00:00,36.74,36.81,33.27,34.2,490639931.0
2021-08-02 00:00:00+00:00,34.2,35.91,33.02,33.19,407399691.0
2021-08-03 00:00:00+00:00,33.19,35.84,32.37,34.11,474629269.0
2021-08-04 00:00:00+00:00,34.11,36.65,33.27,35.78,413657602.0
2021-08-05 00:00:00+00:00,35.78,38.24,35.51,37.37,595137193.0
2021-08-06 00:00:00+00:00,37.37,40.4,35.67,39.52,589190671.0
2021-08-07 00:00:00+00:00,39.52,40.5,37.58,39.48,534979916.0
2021-08-08 00:00:00+00:00,39.48,39.57,36.93,37.67,358570315.0
2021-08-09 00:00:00+00:00,37.67,40.03,36.37,38.69,377034585.0
2021-08-10 00:00:00+00:00,38.69,41.67,38.23,40.68,452480699.0
2021-08-11 00:00:00+00:00,40.68,43.76,40.63,41.66,507980107.0
2021-08-12 00:00:00+00:00,41.6,41.87,39.34,41.09,527833804.0
2021-08-13 00:00:00+00:00,41.09,44.95,40.71,44.89,541894525.0
2021-08-14 00:00:00+00:00,44.89,44.9,42.77,44.16,363834257.0
2021-08-15 00:00:00+00:00,44.16,54.75,43.42,53.53,1448656564.0
2021-08-16 00:00:00+00:00,53.53,69.33,52.33,62.15,3799339365.0
2021-08-17 00:00:00+00:00,62.15,75.0,58.81,64.18,4043742154.0
2021-08-18 00:00:00+00:00,64.18,80.52,59.98,72.79,4507409622.0
2021-08-19 00:00:00+00:00,72.79,75.34,68.39,72.82,2467398203.0
2021-08-20 00:00:00+00:00,72.82,79.95,70.96,78.68,1844455899.0
2021-08-21 00:00:00+00:00,78.68,81.92,72.69,73.89,1513097171.0
2021-08-22 00:00:00+00:00,73.89,77.59,71.31,72.75,968933849.0
2021-08-23 00:00:00+00:00,72.75,76.74,71.6,75.66,1372134245.0
2021-08-24 00:00:00+00:00,75.66,79.4,68.68,70.67,2153611667.0
2021-08-25 00:00:00+00:00,70.67,72.78,66.2,71.94,1551240766.0
2021-08-26 00:00:00+00:00,71.94,78.29,66.28,74.85,2713050538.0
2021-08-27 00:00:00+00:00,74.85,88.87,72.65,88.11,3263988286.0
2021-08-28 00:00:00+00:00,88.11,97.86,85.65,96.38,2580080503.0
2021-08-29 00:00:00+00:00,96.38,97.82,90.66,94.29,1830344091.0
2021-08-30 00:00:00+00:00,94.29,116.31,93.79,110.17,5274104165.0
2021-08-31 00:00:00+00:00,110.17,130.0,103.13,108.34,7590894022.0
2021-09-01 00:00:00+00:00,108.34,119.56,106.02,110.73,3974443896.0
2021-09-02 00:00:00+00:00,110.73,132.08,109.37,128.29,5074399603.0
2021-09-03 00:00:00+00:00,128.29,148.91,128.21,146.46,7526373837.0
2021-09-04 00:00:00+00:00,146.46,150.67,136.03,139.0,3970422964.0
2021-09-05 00:00:00+00:00,139.0,144.99,134.85,142.11,2996918105.0
2021-09-06 00:00:00+00:00,142.11,166.06,137.68,164.31,5774090688.0
2021-09-07 00:00:00+00:00,164.31,194.96,131.78,173.2,17068643416.0
2021-09-08 00:00:00+00:00,173.2,197.94,146.72,191.01,13187213606.0
2021-09-09 00:00:00+00:00,191.01,215.85,179.4,187.7,12676272744.0
2021-09-10 00:00:00+00:00,187.7,197.27,168.1,179.5,7087524572.0
2021-09-11 00:00:00+00:00,179.5,193.33,174.55,179.1,5367389010.0
2021-09-12 00:00:00+00:00,179.1,181.57,167.49,174.4,3012633094.0
2021-09-13 00:00:00+00:00,174.4,174.96,150.49,169.66,6437530449.0
2021-09-14 00:00:00+00:00,169.66,171.84,142.51,158.92,5799758794.0
2021-09-15 00:00:00+00:00,158.92,166.95,153.95,158.66,3908939772.0
2021-09-16 00:00:00+00:00,158.66,163.09,147.43,152.11,3215168472.0
2021-09-17 00:00:00+00:00,152.11,153.4,134.25,147.49,4675731485.0
2021-09-18 00:00:00+00:00,147.49,171.55,144.27,169.36,5415012910.0
2021-09-19 00:00:00+00:00,169.36,170.98,150.73,152.86,3350530308.0
2021-09-20 00:00:00+00:00,152.86,153.41,130.49,132.08,5623667250.0
2021-09-21 00:00:00+00:00,132.08,144.61,116.01,124.04,5243953819.0
2021-09-22 00:00:00+00:00,124.04,151.98,122.14,148.18,4952222859.0
2021-09-23 00:00:00+00:00,148.18,152.44,143.03,150.0,3389212044.0
2021-09-24 00:00:00+00:00,150.0,151.29,128.52,139.28,3852350632.0
2021-09-25 00:00:00+00:00,139.28,144.07,133.58,136.16,2037106949.0
2021-09-26 00:00:00+00:00,136.16,140.82,124.9,135.84,2674182809.0
2021-09-27 00:00:00+00:00,135.84,148.96,133.81,136.35,2867246888.0
2021-09-28 00:00:00+00:00,136.35,139.41,128.14,132.21,2422542861.0
2021-09-29 00:00:00+00:00,132.21,140.12,131.13,135.3,2428105040.0
2021-09-30 00:00:00+00:00,135.3,142.94,134.11,141.32,2244376110.0
2021-10-01 00:00:00+00:00,141.32,165.0,138.31,161.67,4387488320.0
2021-10-02 00:00:00+00:00,161.67,175.03,156.24,168.99,3471658582.0
2021-10-03 00:00:00+00:00,168.99,177.73,165.63,173.06,3149579954.0
2021-10-04 00:00:00+00:00,173.06,173.11,162.29,167.21,3109040100.0
2021-10-05 00:00:00+00:00,167.21,170.2,159.92,164.63,2541087419.0
2021-10-06 00:00:00+00:00,164.63,165.48,150.33,153.92,3259712887.0
2021-10-07 00:00:00+00:00,153.93,161.52,150.32,154.35,2579187256.0
2021-10-08 00:00:00+00:00,154.29,168.88,152.44,158.83,2781848650.0
2021-10-09 00:00:00+00:00,158.83,161.56,154.42,156.82,1522023824.0
2021-10-10 00:00:00+00:00,156.82,158.49,145.84,147.67,1556965341.0
2021-10-11 00:00:00+00:00,147.67,154.0,140.31,144.92,1851795187.0
2021-10-12 00:00:00+00:00,144.92,153.44,137.7,152.43,2853992440.0
2021-10-13 00:00:00+00:00,152.43,155.52,144.37,148.06,2105226551.0
2021-10-14 00:00:00+00:00,148.06,155.65,147.35,150.01,1948101208.0
2021-10-15 00:00:00+00:00,150.01,165.26,146.76,163.17,3970589003.0
2021-10-16 00:00:00+00:00,163.17,164.76,156.63,157.56,1531502795.0
2021-10-17 00:00:00+00:00,157.56,167.47,153.39,160.04,2168838138.0
2021-10-18 00:00:00+00:00,160.04,162.92,154.97,157.15,1698878759.0
2021-10-19 00:00:00+00:00,157.15,159.38,153.22,155.89,1400902548.0
2021-10-20 00:00:00+00:00,155.89,176.89,155.16,176.81,3315306825.0
2021-10-21 00:00:00+00:00,176.81,194.17,176.76,190.25,6865815461.0
2021-10-22 00:00:00+00:00,190.25,215.0,188.1,196.22,7486821306.0
2021-10-23 00:00:00+00:00,196.22,205.67,192.09,197.73,3253670286.0
2021-10-24 00:00:00+00:00,197.73,204.89,185.34,202.3,3413057378.0
2021-10-25 00:00:00+00:00,202.3,218.93,198.19,209.85,4837376169.0
2021-10-26 00:00:00+00:00,209.85,214.04,196.52,199.72,3194205752.0
2021-10-27 00:00:00+00:00,199.72,205.56,179.66,184.52,4552692842.0
2021-10-28 00:00:00+00:00,184.52,201.53,181.77,194.85,3463958628.0
2021-10-29 00:00:00+00:00,194.85,205.23,194.71,200.41,2468703579.0
2021-10-30 00:00:00+00:00,200.41,200.63,187.51,195.91,1732207667.0
2021-10-31 00:00:00+00:00,195.91,205.14,185.67,202.66,2577364486.0
2021-11-01 00:00:00+00:00,202.66,211.66,198.05,203.51,3157612663.0
2021-11-02 00:00:00+00:00,203.51,222.35,201.16,221.14,3020087232.0
2021-11-03 00:00:00+00:00,221.14,246.51,216.07,243.02,6024951132.0
2021-11-04 00:00:00+00:00,243.02,250.48,234.52,247.17,4440296290.0
2021-11-05 00:00:00+00:00,247.17,248.41,230.68,236.34,2752870913.0
2021-11-06 00:00:00+00:00,236.34,259.95,235.04,258.63,3869779683.0
2021-11-07 00:00:00+00:00,258.63,258.81,245.9,249.76,2624869522.0
2021-11-08 00:00:00+00:00,249.76,253.3,240.76,248.35,3344410176.0
2021-11-09 00:00:00+00:00,248.35,253.17,237.5,239.03,2819309492.0
2021-11-10 00:00:00+00:00,239.03,248.09,218.64,233.62,3873202098.0
2021-11-11 00:00:00+00:00,233.62,246.46,229.6,233.51,2693456862.0
2021-11-12 00:00:00+00:00,233.51,239.0,220.98,228.64,3022054714.0
2021-11-13 00:00:00+00:00,228.64,241.92,224.99,241.66,2322796265.0
2021-11-14 00:00:00+00:00,241.66,241.94,230.47,238.71,1705211600.0
2021-11-15 00:00:00+00:00,238.71,246.33,234.5,238.17,2414551003.0
2021-11-16 00:00:00+00:00,238.17,238.17,214.88,219.09,3557977024.0
2021-11-17 00:00:00+00:00,219.09,222.24,209.95,218.95,2982505239.0
2021-11-18 00:00:00+00:00,218.95,222.78,186.78,195.24,3911214658.0
2021-11-19 00:00:00+00:00,195.24,219.74,189.18,215.39,3431624914.0
2021-11-20 00:00:00+00:00,215.39,221.28,206.17,217.89,2003638941.0
2021-11-21 00:00:00+00:00,217.89,235.71,210.44,230.56,2636480460.0
2021-11-22 00:00:00+00:00,230.56,232.18,211.75,215.78,3254258844.0
2021-11-23 00:00:00+00:00,215.78,226.17,211.04,221.94,2328763768.0
2021-11-24 00:00:00+00:00,221.94,222.31,200.2,205.75,2293934142.0
2021-11-25 00:00:00+00:00,205.75,216.48,202.06,210.06,2586718627.0
2021-11-26 00:00:00+00:00,210.06,210.6,182.81,192.24,3380122748.0
2021-11-27 00:00:00+00:00,192.24,199.47,190.69,193.0,1443178833.0
2021-11-28 00:00:00+00:00,193.0,202.3,181.17,200.92,2033215941.0
2021-11-29 00:00:00+00:00,200.92,212.94,199.87,204.22,2110532147.0
2021-11-30 00:00:00+00:00,204.22,218.52,199.73,208.43,2888387657.0
2021-12-01 00:00:00+00:00,208.43,232.51,207.77,229.91,3532771294.0
2021-12-02 00:00:00+00:00,229.91,243.31,220.2,233.89,4074103518.0
2021-12-03 00:00:00+00:00,233.89,239.63,206.22,211.87,4061060881.0
2021-12-04 00:00:00+00:00,211.87,212.63,175.73,201.01,5949505665.0
2021-12-05 00:00:00+00:00,201.01,204.66,181.28,196.74,3402591975.0
2021-12-06 00:00:00+00:00,196.74,197.72,176.61,194.03,3693853028.0
2021-12-07 00:00:00+00:00,194.03,204.27,188.08,190.38,2556849839.0
2021-12-08 00:00:00+00:00,190.38,196.33,183.89,194.74,2277446203.0
2021-12-09 00:00:00+00:00,194.74,196.81,178.8,181.41,1968182104.0
2021-12-10 00:00:00+00:00,181.41,184.56,167.31,167.65,2118266396.0
2021-12-11 00:00:00+00:00,167.65,173.8,161.48,172.08,1877844189.0
2021-12-12 00:00:00+00:00,172.08,176.87,167.8,173.0,1196808540.0
2021-12-13 00:00:00+00:00,173.0,173.0,148.1,155.15,2547597256.0
2021-12-14 00:00:00+00:00,155.15,163.17,149.67,161.43,2604045117.0
2021-12-15 00:00:00+00:00,161.43,183.17,156.91,178.55,3783787658.0
2021-12-16 00:00:00+00:00,178.55,189.3,174.51,176.92,2766320569.0
2021-12-17 00:00:00+00:00,176.92,182.47,168.15,175.65,2711688386.0
2021-12-18 00:00:00+00:00,175.65,184.31,171.1,182.92,1690397976.0
2021-12-19 00:00:00+00:00,182.92,189.39,178.49,180.02,1678714066.0
2021-12-20 00:00:00+00:00,180.02,181.21,168.48,174.01,1982986558.0
