date,Open,High,Low,Close,Volume
17-02-2021,8.299,8.42,7.544,8.231,89948578
18-02-2021,8.231,9.288,8.231,8.967,77306770
19-02-2021,8.967,11.54,8.562,11.49,261175711
20-02-2021,11.49,12.03,9.833,10,140264810
21-02-2021,10,11.7,9.874,11.12,137742366
22-02-2021,11.12,14.67,9.42,14.41,574136241
23-02-2021,14.41,15.83,11.67,15.21,485252846
24-02-2021,15.21,18.15,14.06,17.33,375439707
25-02-2021,17.33,17.74,13.79,13.8,364505276
26-02-2021,13.8,15.51,13.07,13.6,289687328
27-02-2021,13.6,14.78,13.03,13.19,247640940
28-02-2021,13.19,13.94,11.46,13.07,300493226
01-03-2021,13.07,16.08,13.07,14.98,306451693
02-03-2021,14.98,15.49,13.47,13.98,178549852
03-03-2021,13.98,14.76,13.77,14.13,153830742
04-03-2021,14.13,14.27,12.75,13.08,116364466
05-03-2021,13.08,13.09,12.15,12.57,90978408
06-03-2021,12.57,13.3,11.9,13.07,118851546
07-03-2021,13.07,14.01,12.72,13.85,117548176
08-03-2021,13.85,13.89,13.08,13.65,115525659
09-03-2021,13.65,15.01,13.31,14.85,134867044
10-03-2021,14.85,15.51,13.49,14.19,103150901
11-03-2021,14.19,16.31,13.69,16.01,229272516
12-03-2021,16.01,16.49,14.09,14.58,185287457
13-03-2021,14.58,15.63,13.91,15.29,145102757
14-03-2021,15.29,15.39,14.38,14.48,90232804
15-03-2021,14.45,14.33,13.11,14.16,102600692
16-03-2021,14.16,14.29,13.23,13.64,112303590
17-03-2021,13.64,14.93,14.02,14.22,94696339
18-03-2021,14.22,14.46,13.64,14.22,79074263
19-03-2021,14.22,14.47,13.88,14.14,68715211
20-03-2021,14.14,14.95,14.11,14.16,68049683
21-03-2021,14.16,14.38,13.64,14.33,64229338
22-03-2021,14.33,16.64,14.17,14.81,260995136
23-03-2021,14.81,15.21,14.06,14.16,106780662
24-03-2021,14.16,15.34,13.59,13.59,118813690
25-03-2021,13.59,13.68,12.58,13,116277943
26-03-2021,13,14.79,12.29,14.77,149987319
27-03-2021,14.77,16.81,14.74,16.47,223872587
28-03-2021,16.47,19.36,16.34,18.08,426120062
29-03-2021,18.08,19.01,17.67,18.92,216748601
30-03-2021,18.92,20.86,18.9,19.1,264028427
31-03-2021,19.1,19.81,18.06,19.42,206011018
01-04-2021,19.42,20.76,18.77,19.04,173731886
02-04-2021,19.04,19.81,18.55,19.77,131061660
03-04-2021,19.77,23.8,19.74,22.44,483057740
04-04-2021,22.44,25.53,22.04,23.81,426557980
05-04-2021,23.81,24.76,22.77,22.99,264085329
06-04-2021,22.99,25.3,21.86,25.09,320886935
07-04-2021,25.09,27.56,22.97,26.54,676846221
08-04-2021,26.54,27.94,25.65,26.99,377988327
09-04-2021,26.99,28.98,26.83,27.67,282477938
10-04-2021,27.67,28.24,25.95,26.78,270235258
11-04-2021,26.78,28.61,25.54,27.88,232938762
12-04-2021,27.88,29.86,26.81,28.5,308804546
13-04-2021,28.5,28.72,26.39,27.48,258183912
14-04-2021,27.48,27.58,24.7,26.41,342565805
15-04-2021,26.41,28.23,25.49,27.79,221346739
16-04-2021,27.79,28.23,24.92,25.33,240665351
17-04-2021,25.33,26.76,24.8,24.86,201720376
18-04-2021,24.86,32.98,21.04,32.38,1155150688
19-04-2021,32.38,35.99,29.98,31.58,1219130981
20-04-2021,31.58,32.64,28.7,31.77,793008154
21-04-2021,31.77,35.05,30.19,32.62,729130141
22-04-2021,32.62,40.72,31.58,38.87,1638622971
23-04-2021,38.87,41.15,31.46,37.21,1612232268
24-04-2021,37.21,43.63,34.69,40.82,1101380795
25-04-2021,40.82,48.54,40.46,47.59,1583800800
26-04-2021,47.59,48.5,43.37,43.96,1357487872
27-04-2021,43.96,46.59,42.58,43.26,904891996
