date,BB_Middle_20,Close_Lag_3,Volume_SMA_20,EMA_200,Volume_Lag_1,SMA_50_Above_SMA_200,MACD_Line,EMA_20,Close_Lag_7,SMA_50,Volume_Lag_5,Price_Above_SMA_200,Volume_SMA_100,Volume_SMA_50,Open,Volume_Lag_7,Volume_SMA_10,EMA_100,ATH_Drawdown,Volume_Lag_21,20d_High,Close_Lag_1,Low,BB_Upper_20,Log_Volume,Volume_Lag_14,SMA_5,Close_Lag_21,Volume_Lag_3,SMA_20,EMA_10,Volume_SMA_200,Volume_SMA_5,20d_Low,BB_Lower_20,Volume,ATR_14,SMA_200,EMA_5,Close_Lag_14,MACD_Signal,SMA_10,EMA_50,Resistance_Level,Close_Lag_2,Volume_Lag_2,Week_of_Year,High,SMA_100,Log_Close,Support_Level,Close_Lag_5
2021-07-29 00:00:00+00:00,-0.14415395402201164,-0.1417960194267213,-0.6573066452280181,-0.3719701760656405,-0.5274207066516386,0.0,-0.17524494308630992,-0.13698211939521662,-0.1459381044487427,-0.08960158088219193,-0.5050725681307126,0.0,-0.4498146507590722,-0.5343454067569107,-0.14636671686746988,-0.4928002660996,-0.5966932353659475,-0.20586986533735482,0.7840468533376644,-0.41189535486477186,-0.15950632713638493,-0.14636671686746988,-0.14400401404917207,-0.15004509394285992,-0.7235442011826977,-0.49915789337244865,-0.13325956074047676,-0.08889626923502714,-0.3110254144202132,-0.14415395402201164,-0.14218586372500852,-0.6188833715962512,-0.5433727214451097,-0.16726594752963111,-0.12268043653085264,-0.46076026175526136,-0.20427097496600827,-0.32189167537916336,-0.1305391993602166,-0.14231974921630094,-0.2886863190540585,-0.14518386184308468,-0.13725879501424612,-0.15950632713638493,-0.14234165796220682,-0.4971397534909833,0.12,-0.12154942119323243,-0.08723944614195898,-0.19214600168682935,-0.16726594752963111,-0.13701255149947306
2021-07-30 00:00:00+00:00,-0.14380338248417113,-0.1425578516331778,-0.648904823919687,-0.3711560256936212,-0.4608710958069702,0.0,-0.09575078233796942,-0.13363148553299287,-0.13820116054158602,-0.09150976878283466,-0.5273869932002375,0.0,-0.4504168445656287,-0.5341149758622713,-0.11436370481927709,-0.4711353365139735,-0.5861016355310587,-0.20554612815390252,0.8273314727031351,-0.49898161765443266,-0.1682549601624746,-0.11436370481927709,-0.11731058705469138,-0.14891533534971668,-0.5148697078160188,-0.47661401414409227,-0.12540090402685822,-0.08712498616185105,-0.49549883537205824,-0.14380338248417113,-0.13523468420769597,-0.617216707891679,-0.5118082103720936,-0.16726594752963111,-0.12372547741463011,-0.3754689316386877,-0.20563064864432537,-0.3200856889990484,-0.12009741126922749,-0.16614420062695925,-0.24950814775007685,-0.13633070319090865,-0.1367337088326916,-0.1682549601624746,-0.14481055930111103,-0.5272686848187266,0.12,-0.11095280498664294,-0.08726578688582161,-0.17206455786006727,-0.16726594752963111,-0.14141994826099455
2021-07-31 00:00:00+00:00,-0.14138656354905876,-0.14503380630416152,-0.639084891732989,-0.36981798434692514,-0.375465234538147,0.0,0.04166717107453556,-0.1262945010020599,-0.13684719535783363,-0.09138708391207004,-0.3097341460170509,0.0,-0.4561057923856745,-0.5334160198584108,-0.10400978915662647,-0.4982636338965621,-0.5844745774419147,-0.20430321440297936,0.9988959640062727,-0.5145647069476522,-0.13771285736603656,-0.10400978915662647,-0.1001505268439538,-0.13852503069669667,-0.5479190473727585,-0.5194015642949867,-0.10942101018436894,-0.10461640650946533,-0.5255283195946919,-0.14138656354905876,-0.12162987281922448,-0.6156163091398742,-0.5278149127777245,-0.16726594752963111,-0.1354127564109792,-0.3908687351259197,-0.1777173478365193,-0.31804881631423754,-0.09934577860397188,-0.16112852664576804,-0.19012625691181348,-0.12629646171405884,-0.13445107047245153,-0.13771285736603656,-0.11252492640774857,-0.46072872961817163,0.12,-0.07613535173642035,-0.0874995609876023,-0.09866635630563086,-0.16726594752963111,-0.1411325093417649
2021-08-01 00:00:00+00:00,-0.13956996558024898,-0.11265593752975907,-0.6320346959494654,-0.3688031787739346,-0.39088571723433724,0.0,0.10611723603039624,-0.12216450281667939,-0.14129593810444868,-0.09188658660018323,-0.49412705306038607,0.0,-0.4621742228510074,-0.5340122154525939,-0.06297063253012046,-0.520556417062236,-0.5779465997729458,-0.20362413103950955,0.8989478429260044,-0.5577878322537683,-0.13771285736603656,-0.06297063253012046,-0.08449573507275458,-0.13357887001019983,-0.6645282826513036,-0.549268753545705,-0.09805502935273931,-0.09941326248201045,-0.4592079940201211,-0.13956996558024898,-0.11511114195067793,-0.6142683885047495,-0.5160490916427929,-0.16726594752963111,-0.13926344549450934,-0.43934943463390375,-0.16116132128289223,-0.316163152249182,-0.09354523736283993,-0.1619644723092999,-0.12947007412469755,-0.11985509403999799,-0.13329383845116863,-0.13771285736603656,-0.10207957458930776,-0.37533525983580707,0.12,-0.07764915405164736,-0.0878299178168792,-0.14029132100038508,-0.16726594752963111,-0.14189901312637732
2021-08-02 00:00:00+00:00,-0.13740810776356596,-0.10218074469098179,-0.6265538186232998,-0.3679217074415724,-0.4394315177363957,0.0,0.13855978328823912,-0.11942520321432129,-0.14100580270793034,-0.09309809969898393,-0.5241434308358535,0.0,-0.46592904172320426,-0.5344773827422838,-0.08687876506024093,-0.3031146630162002,-0.5779753884325072,-0.2031729084210841,0.8592046924177085,-0.5530120911772033,-0.13771285736603656,-0.08687876506024093,-0.08700451580531855,-0.12954863518554727,-0.7852376576029327,-0.4830565977692388,-0.08809572931710336,-0.11502269456437508,-0.37409638399815554,-0.13740810776356596,-0.11161173063774592,-0.6131838192180376,-0.5066686760667101,-0.16726594752963111,-0.14064819938499315,-0.48115631564969424,-0.1595617051907543,-0.31432001175106994,-0.09287278441247722,-0.18463949843260188,-0.0743254101799146,-0.11521016326733162,-0.13259389753456471,-0.13771285736603656,-0.060677998290760614,-0.3907535051831822,0.16,-0.08566340160284955,-0.0886673339655112,-0.1577087517768054,-0.16726594752963111,-0.14439015042636777
2021-08-03 00:00:00+00:00,-0.13594739302256406,-0.06066088943910102,-0.6228202240122414,-0.3669367517811903,-0.48129453798988076,0.0,0.17822110254205228,-0.11603829801242857,-0.14177949709864598,-0.09432713920789389,-0.45785205094135994,0.0,-0.4719302688071946,-0.5345104644759919,-0.0963855421686747,-0.48732873446092095,-0.571711406149375,-0.20253531351218204,0.8954063740688294,-0.5648423119890219,-0.13771285736603656,-0.0963855421686747,-0.09352734570998494,-0.1259429949459119,-0.686068765167927,-0.4571288177544958,-0.08278785378022016,-0.13339975644857746,-0.38946373806601636,-0.13594739302256406,-0.1070779144415942,-0.6118463278602952,-0.5039461311428203,-0.16726594752963111,-0.14310437201171242,-0.4473906877732272,-0.15468287610973372,-0.3124150917311721,-0.08951457296019526,-0.1955067920585162,-0.022117011836716164,-0.10979107736588753,-0.1315462006276514,-0.13771285736603656,-0.08479726521697845,-0.43929226220343964,0.16,-0.086286731967943,-0.09014680574579426,-0.14182235251633052,-0.16726594752963111,-0.11181373958033919
2021-08-04 00:00:00+00:00,-0.1321070411762206,-0.08484906199409578,-0.6206302400228663,-0.36575782910684845,-0.44748356885467344,0.0,0.23578006103113744,-0.11132484604676393,-0.14429400386847194,-0.09515307128429154,-0.37277758810486467,0.0,-0.47703690887206096,-0.5364657365178562,-0.08772590361445783,-0.5173160005044145,-0.5662987787249972,-0.20155581887073745,0.9611202961964075,-0.49659058329397293,-0.13771285736603656,-0.08772590361445783,-0.08449573507275458,-0.11825750893278848,-0.7753403040686289,-0.38550651314277185,-0.07641090083838173,-0.10860179342411162,-0.4378422823386403,-0.1321070411762206,-0.10033581467933382,-0.6107695305335189,-0.5248280009356235,-0.16726594752963111,-0.14647076014501986,-0.47801331965900024,-0.16460049588098874,-0.310419693410637,-0.08199364702036915,-0.16238244514106587,0.03139428577438789,-0.10225795245893501,-0.12985851186124558,-0.13771285736603656,-0.09438799734118322,-0.48114920857580123,0.16,-0.0790739091718611,-0.09104458609911144,-0.11405018598505792,-0.16726594752963111,-0.10127431254191817
2021-08-05 00:00:00+00:00,-0.1262110653125398,-0.09446719360060948,-0.6148657517613405,-0.36439663075919915,-0.4781473215121591,0.0,0.30535142927836645,-0.10549018434574019,-0.11141199226305605,-0.09564819236987743,-0.3881382350507289,0.0,-0.4787128524580668,-0.5362706425860054,-0.07200677710843371,-0.4510889140732462,-0.5739960168815175,-0.20025817803994755,1.0236862460064966,-0.49758250557655676,-0.12787064521168565,-0.07200677710843371,-0.06201705970898143,-0.10893864325179364,-0.5391664661648496,-0.4816719653134229,-0.07522928896974705,-0.13970995239676742,-0.4795610707358592,-0.1262110653125398,-0.09193221236568243,-0.6091814508084866,-0.5240129656497605,-0.16726594752963111,-0.147365392255204,-0.38686634954296834,-0.16068143645525085,-0.3083493079582641,-0.07195061369627073,-0.1510971786833856,0.08839896686223168,-0.093176517294427,-0.12758855544695386,-0.12787064521168565,-0.08565188491121453,-0.4473431450543301,0.16,-0.0649154051647373,-0.09169103185473952,-0.08878765502355022,-0.16726594752963111,-0.05949985628054039
2021-08-06 00:00:00+00:00,-0.11942803722432326,-0.0857061232263594,-0.607033068616661,-0.36278664118224363,-0.3868779571563237,0.0,0.39301949588726437,-0.09808810009920692,-0.10077369439071561,-0.0955824683319678,-0.43649566438079196,0.0,-0.48105001301189104,-0.5345216085268537,-0.057040662650602425,-0.3660969616908249,-0.562927622783096,-0.19852980818410843,1.1082880020390073,-0.47477103351182115,-0.11099828151851274,-0.057040662650602425,-0.06041144004014045,-0.09692736562362617,-0.5456864945621314,-0.4598887984023462,-0.06525123319016449,-0.16495073618952732,-0.4458665914958147,-0.11942803722432326,-0.08115227449109878,-0.607565768907066,-0.5139336320325053,-0.16726594752963111,-0.15061790447698614,-0.3898529523892814,-0.14116612013116858,-0.30614462456442665,-0.05845492619735758,-0.14273772204806687,0.15189088336608064,-0.0818817924668751,-0.12453077996879759,-0.11099828151851274,-0.06979394169594531,-0.47800244872587755,0.16,-0.04568121104185221,-0.09227601587468824,-0.05628585000575303,-0.16726594752963111,-0.08383635144198524
2021-08-07 00:00:00+00:00,-0.11262376237623756,-0.06980287591657937,-0.5990659012193065,-0.3611975520623802,-0.3898685704813669,0.0,0.4568006709915698,-0.09143047587779887,-0.05860735009671175,-0.09499314279204481,-0.47819624450337256,0.0,-0.48233382481912174,-0.5333908916424521,-0.03680346385542165,-0.38144271093516846,-0.5515635322765634,-0.19684415509966133,1.1067140158802626,-0.5180664661700082,-0.11021715356975471,-0.03680346385542165,-0.041244355243351724,-0.0870374999007337,-0.608354370516841,-0.4871651496853113,-0.053453870247763415,-0.15963688696999892,-0.4764246974527256,-0.11262376237623756,-0.07240496277687923,-0.6060378105246617,-0.5008852911398901,-0.16726594752963111,-0.15016067051154444,-0.41707995923189944,-0.12940894185395513,-0.3039323498806996,-0.04958431900179406,-0.14127481713688614,0.2156986035061973,-0.07036871619274482,-0.12160923050030384,-0.11021715356975471,-0.054695660431108205,-0.38674632658873426,0.16,-0.04479073909171862,-0.09261295788993079,-0.05687423094120487,-0.16726594752963111,-0.0935134617227173
2021-08-08 00:00:00+00:00,-0.10562826668932986,-0.0546614608132559,-0.5991533835718773,-0.3598451246534222,-0.41713213837259017,0.0,0.47118262065575667,-0.087194268942428,-0.08317214700193418,-0.0944498240786586,-0.44451647130718425,0.0,-0.4832882788125213,-0.5324324811165404,-0.0371799698795181,-0.4297532402517745,-0.5561983173211983,-0.19557612734857743,1.0354911421970796,-0.5482881749692619,-0.11021715356975471,-0.0371799698795181,-0.04776718514801804,-0.08306333369377014,-0.868129827360097,-0.5095795967155242,-0.0467768254027796,-0.16052252850658696,-0.38546978603797205,-0.10562826668932986,-0.0685349162535571,-0.6050661635444489,-0.5127552874142528,-0.16726594752963111,-0.13901919415024308,-0.5056805591226503,-0.1269295369111414,-0.3018380179203817,-0.04939551148938147,-0.14608150470219436,0.26967933485567375,-0.06402659917621956,-0.11954042597225335,-0.11021715356975471,-0.0342797455132466,-0.3897365060074393,0.16,-0.05307212822796083,-0.09318367400695393,-0.08414189900298134,-0.16726594752963111,-0.08469866819967427
2021-08-09 00:00:00+00:00,-0.09753856286916245,-0.03418722026473666,-0.6001054725599836,-0.35838169739579356,-0.5058517131788643,0.0,0.4945958436861178,-0.08235426995893293,-0.09294003868471952,-0.09369618844396152,-0.47506124009858613,0.0,-0.48589881379528016,-0.5332033857695114,-0.05421686746987949,-0.47141337658327676,-0.5686764612648472,-0.19411667260174995,1.0756277892450612,-0.48129008974438364,-0.11021715356975471,-0.05421686746987949,-0.05338685398896136,-0.0804924292296416,-0.835528632543294,-0.29095114453885323,-0.04131890391432375,-0.18454555518653828,-0.38845009571773037,-0.09753856286916245,-0.06351625942735026,-0.6040280679382355,-0.5165009275425096,-0.15781062724730327,-0.12264621265241796,-0.49640699697370133,-0.12325041989922418,-0.29963512434285977,-0.04604343581978647,-0.14576802507836994,0.31764125526683773,-0.0577638826857228,-0.11713676326529932,-0.11021715356975471,-0.034659576488462684,-0.4169961182435433,0.2,-0.048975957257346395,-0.09437888525971969,-0.06861853862947298,-0.15781062724730327,-0.06869790169588964
2021-08-10 00:00:00+00:00,-0.09007563846513406,-0.034568136367964984,-0.6028067438447273,-0.3566900187531689,-0.4965656982781887,0.0,0.5412354605698327,-0.07601011713008032,-0.08404255319148933,-0.09062249427105473,-0.38414602619352467,0.0,-0.4865404588698473,-0.5363446751678006,-0.0446159638554217,-0.4377662681055818,-0.5756560310331056,-0.19226365956876165,1.1539336006425942,-0.4550545504427458,-0.10107795656928602,-0.0446159638554217,-0.0347215253386854,-0.0734156851418282,-0.7170966261908814,-0.476170572545285,-0.035110752668004515,-0.1960588951621831,-0.4156197316618179,-0.09007563846513406,-0.05579637222970783,-0.602815753197878,-0.5310912025185673,-0.11639366094020508,-0.11564837186577734,-0.4585146661598814,-0.11213308805886572,-0.2973299026463361,-0.037514457972056554,-0.1466039707419018,0.3655273408252845,-0.05385340677881986,-0.11401577786175976,-0.10107795656928602,-0.05184692811698795,-0.5057028207785998,0.2,-0.034372217275155825,-0.0950626470691532,-0.03947693953053963,-0.11639366094020508,-0.0534636389767175
2021-08-11 00:00:00+00:00,-0.08266583096077841,-0.051804590039043884,-0.5990587582330907,-0.3548955965563459,-0.4586224847743744,0.0,0.5884464544275335,-0.06930242862555716,-0.06789168278529976,-0.08740639801601043,-0.38712503510930496,0.0,-0.4870880829760208,-0.5440034234720481,-0.025884789156626505,-0.4682814126988573,-0.5747574548151176,-0.19023929503273004,1.1924962615318313,-0.38258209863829895,-0.08475238244024372,-0.025884789156626505,-0.0106372303060712,-0.06560707748394967,-0.6419780184819549,-0.5063214954389212,-0.03109702346343564,-0.16096534927488101,-0.5040336383895834,-0.08266583096077841,-0.047700483216769694,-0.6013200608850194,-0.5393970596618162,-0.11013450526035425,-0.11004809293557796,-0.4306404415456466,-0.09813644725265935,-0.2949758004490588,-0.028728786549295254,-0.14932079414838037,0.41346934473156666,-0.04644930772666362,-0.11061750952024722,-0.08475238244024372,-0.04216123824897925,-0.49641815318039484,0.2,-0.01576135351736423,-0.09554556070663436,-0.025645691286643804,-0.11013450526035425,-0.03286384976525821
2021-08-12 00:00:00+00:00,-0.07598372498194028,-0.04209122940672319,-0.595923642768813,-0.35318857871612186,-0.4307108300126819,0.0,0.6093330580754349,-0.06379643719253712,-0.052514506769825914,-0.08516082672076493,-0.4142828127945097,0.0,-0.4879274897683956,-0.5499568495206957,-0.01722515060240962,-0.3774543739680072,-0.568516501449,-0.18837602258983271,1.1700669587697243,-0.4798890218861935,-0.08475238244024372,-0.016660391566265087,-0.023582538886101297,-0.059811306951103864,-0.6170855711104941,-0.4397329717115442,-0.028077348688035714,-0.1490091885309421,-0.49477961686058347,-0.07598372498194028,-0.04211165777086081,-0.5997776024893828,-0.5401279323768691,-0.10827007590890932,-0.10285104706924908,-0.4206690485246443,-0.11421258897864514,-0.29266471556115686,-0.024674550970348843,-0.11379310344827587,0.4560847408371871,-0.038608505781350735,-0.10758497035673142,-0.08475238244024372,-0.023264647231981794,-0.4584804448352353,0.2,-0.03259127337488873,-0.09571567801074699,-0.033650286546080405,-0.10827007590890932,-0.03324710165756449
