date,Open,High,Low,Volume,Returns,Returns_Abs,Volatility_14d,Volume_Ratio,Extreme_Move,Close_Lag_1,Volume_Lag_1,Returns_Lag_1,Close_Lag_2,Volume_Lag_2,Returns_Lag_2,Close_Lag_3,Volume_Lag_3,Returns_Lag_3,Close_Lag_5,Volume_Lag_5,Returns_Lag_5,Close_Lag_7,Volume_Lag_7,Returns_Lag_7,Close_Lag_14,Volume_Lag_14,Returns_Lag_14,Close_Lag_21,Volume_Lag_21,Returns_Lag_21,SMA_5,EMA_5,Volume_SMA_5,SMA_10,EMA_10,Volume_SMA_10,SMA_20,EMA_20,Volume_SMA_20,SMA_50,EMA_50,Volume_SMA_50,SMA_100,EMA_100,Volume_SMA_100,SMA_200,EMA_200,Volume_SMA_200,ROC_5,ROC_10,ROC_20,MACD_Line,MACD_Signal,MACD_Hist,RSI_14,Williams_%R,BB_Upper_20,BB_Middle_20,BB_Lower_20,BB_Width_20,ATR_14,Day_of_Week,Month,Quarter,Year,Day_of_Month,Week_of_Year,Day_of_Week_sin,Day_of_Week_cos,Month_sin,Month_cos,Quarter_sin,Quarter_cos,Price_Volume_Ratio,Price_Volume_SMA10_Ratio,ATR_Close_Ratio,SMA_50_Above_SMA_200,SMA_Golden_Cross,SMA_Death_Cross,RSI_Overbought,RSI_Oversold,Price_Above_SMA_200,Price_Above_SMA_50,Higher_High,Lower_Low,Support_Level,Resistance_Level,Price_to_Support_Ratio,Price_to_Resistance_Ratio,20d_High,20d_Low,Price_Range_Width,In_Range_Market,ATH,Days_Since_ATH,ATH_Drawdown,Log_Close,Log_Volume
2021-07-19 00:00:00+00:00,26.67,26.7,24.01,361915410.0,-0.0813648293963255,0.0813648293963255,0.05700992850302777,1.020097435676551,0,26.67,230336396.0,-0.0029906542056074015,26.75,289689475.0,0.018271792919680285,26.27,374718328.0,-0.07985989492119094,31.36,331866434.0,0.07692307692307687,30.78,221058993.0,-0.04380242311276783,32.93,313839322.0,-0.04050116550116556,33.0,473612135.0,0.03545654220269845,26.548000000000002,26.642100147535174,317315597.0,28.791000000000004,28.346820766834625,284557524.1,31.494999999999997,30.25833677001576,349288195.05,33.975,32.60182165230453,560865028.4,36.013400000000004,31.49905562679755,748281760.7,23.36806,25.47623752876049,449232685.225,-21.875,-26.42642642642642,-27.813789039481428,-2.152214924160443,-1.4452567273289074,-0.7069581968315357,31.43989431968295,-96.5223562810504,38.34842327062306,31.494999999999997,24.64157672937694,0.4352070659230392,2.782142857142856,0,7,3,2021,19,29,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,6.769537647569255e-08,1.0117813608999512e-07,0.11355685131195331,1,0,0,0,0,1,0,0,1,24.01,38.1,1.0204081632653061,0.6430446194225722,38.1,24.01,0.5751020408163265,0,55.98,43,-56.23436941764916,3.1986731175506815,19.70692107121394
2021-07-20 00:00:00+00:00,24.5,24.98,22.12,413439963.0,-0.04244897959183669,0.04244897959183669,0.05934126289718791,1.1836642888569904,0,24.5,361915410.0,-0.0813648293963255,26.67,230336396.0,-0.0029906542056074015,26.75,289689475.0,0.018271792919680285,28.55,329918376.0,-0.08960459183673464,29.12,197825362.0,-0.053931124106562756,34.23,365336040.0,0.03947767992711815,33.94,471854279.0,0.028484848484848335,25.529999999999998,25.581400098356784,334019914.4,27.964999999999996,27.45830790013742,296244854.7,30.8915,29.610876125252354,341410984.8,33.788599999999995,32.24331884241023,558437297.58,35.9692,31.339866406464925,750086772.71,23.476125000000003,25.4561754637977,451171272.295,-17.828371278458842,-26.040353089533408,-33.97129186602871,-2.4224246548458837,-1.6406903128323027,-0.7817343420135809,26.013363028953222,-91.6145181476846,38.34804717610474,30.8915,23.43495282389526,0.48275720998363575,2.835,1,7,3,2021,20,29,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,5.674342599352587e-08,9.439826367253268e-08,0.12084398976982097,1,0,0,0,1,0,0,0,1,22.12,38.1,1.0605786618444846,0.6157480314960629,38.1,22.12,0.6811594202898551,0,55.98,43,-58.092175777063225,3.1552968432253294,19.84002287204415
2021-07-21 00:00:00+00:00,23.46,27.45,22.83,555770206.0,0.13512361466325662,0.13512361466325662,0.057102203848498775,1.6278626955297661,0,23.46,413439963.0,-0.04244897959183669,24.5,361915410.0,-0.0813648293963255,26.67,230336396.0,-0.0029906542056074015,26.27,374718328.0,-0.07985989492119094,31.36,331866434.0,0.07692307692307687,36.72,519252659.0,0.07274320771253295,35.53,570984168.0,0.04684737772539793,25.601999999999997,25.930933398904525,370230290.0,27.409,27.307706463748794,330653894.3,30.557,29.326983160942607,345466229.05,33.701600000000006,32.023188691727476,560911639.36,35.9505,31.246601725148786,752556429.31,23.60028,25.467855309929067,453791768.005,1.3703844689760158,-17.27244485865175,-20.078031212484994,-2.3536439634473503,-1.7832810429553123,-0.570362920492038,28.18849978383051,-69.58867161159813,38.153750274745384,30.557,22.960249725254613,0.49721833129858206,2.8614285714285717,2,7,3,2021,21,29,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,4.7915486768796873e-08,8.28933225635585e-08,0.10745131698943192,1,0,0,0,1,1,0,1,0,22.12,38.1,1.203887884267631,0.6989501312335957,38.1,22.12,0.6000751032669922,0,55.98,43,-52.42943908538764,3.282038399825841,20.13586547002162
2021-07-22 00:00:00+00:00,26.63,28.18,25.94,364666998.0,0.04055576417574169,0.04055576417574169,0.06691476728656902,1.0555792935326858,1,26.63,555770206.0,0.13512361466325662,23.46,413439963.0,-0.04244897959183669,24.5,361915410.0,-0.0813648293963255,26.75,289689475.0,0.018271792919680285,28.55,329918376.0,-0.08960459183673464,33.14,498201257.0,-0.09749455337690627,33.32,474665321.0,-0.062200956937799035,25.794,26.523955599269684,385225794.6,27.101999999999997,27.380850743067192,345014694.8,30.242499999999996,29.17298476466236,341684639.95,33.5762,31.85404403714993,558253630.96,35.952799999999996,31.176570007819105,753621260.17,23.727905,25.49016520734271,455339735.885,3.5887850467289706,-9.974009096816117,-18.499999999999993,-2.1867799577824307,-1.8639808259207362,-0.3227991318616945,36.83955404750363,-54.626623376623364,37.75947552561092,30.242499999999996,22.725524474389076,0.4971133686441876,2.7171428571428566,3,7,3,2021,22,29,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,7.598713367534527e-08,7.855317564707629e-08,0.09805640047430013,1,0,0,0,0,1,0,1,0,22.12,38.1,1.2527124773960217,0.7272965879265092,38.1,22.12,0.5766871165644172,0,55.98,43,-50.50017863522687,3.321793358874887,19.714495163612227
2021-07-23 00:00:00+00:00,27.71,28.7,26.41,407955237.0,0.028870443883074692,0.028870443883074692,0.06485845640354782,1.193952520252879,0,27.71,364666998.0,0.04055576417574169,26.63,555770206.0,0.13512361466325662,23.46,413439963.0,-0.04244897959183669,26.67,230336396.0,-0.0029906542056074015,26.27,374718328.0,-0.07985989492119094,33.3,327170629.0,0.0048280024140010536,34.0,440298780.0,0.020408163265306145,26.162,27.185970399513124,420749562.8,27.040999999999997,27.586150607964065,366027682.3,29.943,29.10984335850404,345731403.6,33.355199999999996,31.722905055300913,547211613.58,35.973800000000004,31.123766641327638,754275154.49,23.857999999999997,25.520213314732334,457079735.045,6.899137607799033,-2.0947802197802123,-17.362318840579704,-1.9673078170730776,-1.8846462241512045,-0.08266159292187303,38.74000940291491,-47.05882352941175,37.21919941279367,29.943,22.666800587206335,0.4860033672506875,2.704999999999999,4,7,3,2021,23,29,-0.8660254037844384,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,6.988511813151422e-08,7.38769258002732e-08,0.09487898982813045,1,0,0,0,0,1,0,1,0,22.12,38.1,1.2888788426763111,0.7482939632545932,38.1,22.12,0.5605050859347597,0,55.98,43,-49.07109682029296,3.3502549029245805,19.826668015565453
2021-07-24 00:00:00+00:00,28.51,29.49,28.04,353750758.0,0.004910557699052909,0.004910557699052909,0.065617391834991,1.023195331163142,0,28.51,407955237.0,0.028870443883074692,27.71,364666998.0,0.04055576417574169,26.63,555770206.0,0.13512361466325662,24.5,361915410.0,-0.0813648293963255,26.75,289689475.0,0.018271792919680285,31.72,296566657.0,-0.047447447447447444,34.5,327019964.0,0.014705882352941124,26.992,27.673980266342085,419116632.4,26.77,27.779577770152414,368216114.7,29.6595,29.066048752932225,348247915.5,33.1798,31.60239897470088,533161038.62,35.982400000000005,31.074781163281543,755599194.68,23.990460000000002,25.55135547080465,458595712.8,16.938775510204085,-8.641581632653061,-16.52097902097902,-1.7617691562087892,-1.8600708105627215,0.09830165435393234,42.259203227433176,-38.1628787878788,36.65402259384381,29.6595,22.66497740615619,0.4716547881012027,2.585,5,7,3,2021,24,29,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,8.09892255241776e-08,7.270186952330615e-08,0.09022687609075045,1,0,0,0,0,1,0,1,0,22.12,38.1,1.2952079566003616,0.7519685039370078,38.1,22.12,0.5577661431064573,0,55.98,43,-48.82100750267953,3.3551534431607486,19.68410315250246
2021-07-25 00:00:00+00:00,28.65,28.88,26.55,309208018.0,-0.016055846422338482,0.016055846422338482,0.06474772114626072,0.8878962493028907,0,28.65,353750758.0,0.004910557699052909,28.51,407955237.0,0.028870443883074692,27.71,364666998.0,0.04055576417574169,23.46,413439963.0,-0.04244897959183669,26.67,230336396.0,-0.0029906542056074015,32.19,211679810.0,0.01481715006305162,34.32,303420520.0,-0.00521739130434784,27.938,27.845986844228058,398270243.4,26.733999999999998,27.854199993761064,366145078.9,29.422499999999996,28.982615538367252,348016350.3,32.9486,31.46857940706555,517096665.7,36.011,31.017656783810622,756284621.35,24.121785,25.577610640249382,459890433.015,20.16197783461211,-1.2609457092819576,-14.394169450349226,-1.6173526081674403,-1.8115271700836655,0.19417456191622517,39.909182643794146,-42.518939393939384,36.270100809196414,29.422499999999996,22.574899190803578,0.4654669595851079,2.6678571428571423,6,7,3,2021,25,29,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,9.116839883767698e-08,7.301477328959733e-08,0.09463842294633353,1,0,0,0,0,1,0,0,1,22.12,38.1,1.2744122965641953,0.7398950131233596,38.1,22.12,0.566867683575736,0,55.98,43,-49.642729546266516,3.338967305126021,19.54952480901136
2021-07-26 00:00:00+00:00,28.19,31.09,27.89,743673802.0,0.0010642071656614682,0.0010642071656614682,0.06453438391175913,2.1368932849244926,0,28.19,309208018.0,-0.016055846422338482,28.65,353750758.0,0.004910557699052909,28.51,407955237.0,0.028870443883074692,26.63,555770206.0,0.13512361466325662,24.5,361915410.0,-0.0813648293963255,30.78,221058993.0,-0.04380242311276783,32.93,313839322.0,-0.04050116550116556,28.256,27.97065789615204,435850962.6,26.929000000000002,27.920709085804504,403040626.3,29.121999999999996,28.909985487094183,366933238.4,32.6684,31.341184136200233,516082394.46,36.0446,30.962257639576748,761704155.61,24.251085,25.603903071689686,462809450.635,5.97070972587308,7.422915873620095,-17.557697925796077,-1.4833812088966667,-1.7458979778462658,0.2625167689495991,43.05856832971799,-34.89861259338314,35.598739270570455,29.121999999999996,22.645260729429538,0.4448004443767914,2.7085714285714277,0,7,3,2021,26,30,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,3.794674477729317e-08,6.681460422588023e-08,0.09598056089905839,1,0,0,0,0,1,0,1,0,22.12,38.1,1.2757685352622061,0.7406824146981626,38.1,22.12,0.5662650602409639,0,55.98,43,-49.589138978206506,3.340030946424668,20.42711305982788
2021-07-27 00:00:00+00:00,28.22,28.98,26.93,375599550.0,-0.0028348688873138794,0.0028348688873138794,0.06370316004306077,1.023618224497157,0,28.22,743673802.0,0.0010642071656614682,28.19,309208018.0,-0.016055846422338482,28.65,353750758.0,0.004910557699052909,27.71,364666998.0,0.04055576417574169,23.46,413439963.0,-0.04244897959183669,29.12,197825362.0,-0.053931124106562756,34.23,365336040.0,0.03947767992711815,28.342000000000002,28.027105264101362,438037473.0,27.068,27.960580161112773,411631633.8,28.693,28.836653535942357,359750582.95,32.4656,31.21564750340807,505131233.18,36.002199999999995,30.90637134968414,753908644.23,24.375660000000003,25.62913786699626,463655387.615,1.551786358715268,5.196261682242986,-23.36601307189542,-1.3678949991102023,-1.670297382099053,0.3024023829888507,47.093712930011854,-35.75240128068302,34.098798446308145,28.693,23.287201553691858,0.3768025961947613,2.6949999999999994,1,7,3,2021,27,30,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,7.492021735670286e-08,6.575782255693629e-08,0.09577114427860695,1,0,0,0,0,1,0,0,1,22.12,36.95,1.2721518987341771,0.7615696887686062,36.95,22.12,0.5270078180525942,0,55.98,43,-49.73204715969989,3.337192051686243,19.744034109877006
2021-07-28 00:00:00+00:00,28.14,28.76,27.38,315682626.0,-0.009239516702203354,0.009239516702203354,0.06208559244388298,0.8775041402611854,0,28.14,375599550.0,-0.0028348688873138794,28.22,743673802.0,0.0010642071656614682,28.19,309208018.0,-0.016055846422338482,28.51,407955237.0,0.028870443883074692,26.63,555770206.0,0.13512361466325662,31.36,331866434.0,0.07692307692307687,36.72,519252659.0,0.07274320771253295,28.215999999999998,27.978070176067575,419582950.8,27.189,27.945929222728633,420166256.8,28.43,28.745543675376418,350624651.4,32.198,31.08483779739207,475704949.66,35.9652,30.84644320414584,744874160.68,24.498155,25.6515345051356,464774266.37,-2.2097509645738422,4.536932883389566,-15.872057936028972,-1.2825665441594403,-1.5927512145111304,0.3101846703516902,38.30645161290322,-38.52721451440769,33.42071559050057,28.43,23.43928440949943,0.35108797682030046,2.5071428571428567,2,7,3,2021,28,30,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,8.831654837945833e-08,6.471009866989848e-08,0.08992621438819429,1,0,0,0,0,1,0,0,0,22.12,34.44,1.2603978300180831,0.8095238095238095,34.44,22.12,0.4418938307030128,0,55.98,43,-50.196498749553406,3.327909585892323,19.57024792192215
