date,Close
2021-07-19 00:00:00+00:00,-0.17816038177224663
2021-07-20 00:00:00+00:00,-0.1878918311967811
2021-07-21 00:00:00+00:00,-0.15822962477776736
2021-07-22 00:00:00+00:00,-0.14812388883690464
2021-07-23 00:00:00+00:00,-0.14063815851033964
2021-07-24 00:00:00+00:00,-0.1393281557031908
2021-07-25 00:00:00+00:00,-0.14363245064096564
2021-07-26 00:00:00+00:00,-0.14335173575371946
2021-07-27 00:00:00+00:00,-0.14410030878637595
2021-07-28 00:00:00+00:00,-0.14653317114250958
2021-07-29 00:00:00+00:00,-0.11471881725460838
2021-07-30 00:00:00+00:00,-0.10442593805558151
2021-07-31 00:00:00+00:00,-0.06362870777580235
2021-08-01 00:00:00+00:00,-0.08739590156264616
2021-08-02 00:00:00+00:00,-0.0968466360999345
2021-08-03 00:00:00+00:00,-0.08823804622438476
2021-08-04 00:00:00+00:00,-0.07261158416768033
2021-08-05 00:00:00+00:00,-0.05773369514363246
2021-08-06 00:00:00+00:00,-0.03761579489098901
2021-08-07 00:00:00+00:00,-0.03799008140731732
2021-08-08 00:00:00+00:00,-0.05492654627117056
2021-08-09 00:00:00+00:00,-0.045382240104800235
2021-08-10 00:00:00+00:00,-0.026761485917469817
2021-08-11 00:00:00+00:00,-0.01759146626742774
2021-08-12 00:00:00+00:00,-0.022925049125105228
2021-08-13 00:00:00+00:00,0.012632169926078426
2021-08-14 00:00:00+00:00,0.00580144100308784
2021-08-15 00:00:00+00:00,0.09347805745298027
2021-08-16 00:00:00+00:00,0.17413680172171797
2021-08-17 00:00:00+00:00,0.19313184242537668
2021-08-18 00:00:00+00:00,0.27369701506503236
2021-08-19 00:00:00+00:00,0.2739777299522784
2021-08-20 00:00:00+00:00,0.32881070459436706
2021-08-21 00:00:00+00:00,0.28398989426405913
2021-08-22 00:00:00+00:00,0.27332272854870404
2021-08-23 00:00:00+00:00,0.3005520726115841
2021-08-24 00:00:00+00:00,0.2538598296996351
2021-08-25 00:00:00+00:00,0.26574342659305694
2021-08-26 00:00:00+00:00,0.2929727706559371
2021-08-27 00:00:00+00:00,0.41704875081875176
2021-08-28 00:00:00+00:00,0.49443248806961726
2021-08-29 00:00:00+00:00,0.4748760175914663
2021-08-30 00:00:00+00:00,0.6234677645737812
2021-08-31 00:00:00+00:00,0.6063441564517639
2021-09-01 00:00:00+00:00,0.6287077758023767
2021-09-02 00:00:00+00:00,0.7930195564704782
2021-09-03 00:00:00+00:00,0.9630392065125855
2021-09-04 00:00:00+00:00,0.8932347712173669
2021-09-05 00:00:00+00:00,0.9223355478618884
2021-09-06 00:00:00+00:00,1.1300645644240668
2021-09-07 00:00:00+00:00,1.21324974267802
2021-09-08 00:00:00+00:00,1.379900814073173
2021-09-09 00:00:00+00:00,1.3489286048470104
2021-09-10 00:00:00+00:00,1.2721998689997194
2021-09-11 00:00:00+00:00,1.2684570038364367
2021-09-12 00:00:00+00:00,1.2244783381678677
2021-09-13 00:00:00+00:00,1.18012538598297
2021-09-14 00:00:00+00:00,1.079629456348835
2021-09-15 00:00:00+00:00,1.0771965939927015
2021-09-16 00:00:00+00:00,1.0159071769439507
2021-09-17 00:00:00+00:00,0.9726770843080379
2021-09-18 00:00:00+00:00,1.1773182371105082
2021-09-19 00:00:00+00:00,1.0229250491251054
2021-09-20 00:00:00+00:00,0.8284832038925799
2021-09-21 00:00:00+00:00,0.7532516141106016
2021-09-22 00:00:00+00:00,0.9791335267147002
2021-09-23 00:00:00+00:00,0.9961635632076354
2021-09-24 00:00:00+00:00,0.8958547768316647
2021-09-25 00:00:00+00:00,0.8666604285580612
2021-09-26 00:00:00+00:00,0.8636661364274353
2021-09-27 00:00:00+00:00,0.8684382895106204
2021-09-28 00:00:00+00:00,0.8296996350706467
2021-09-29 00:00:00+00:00,0.858613268457004
2021-09-30 00:00:00+00:00,0.9149433891644053
2021-10-01 00:00:00+00:00,1.105361654346402
2021-10-02 00:00:00+00:00,1.1738560868344718
2021-10-03 00:00:00+00:00,1.2119397398708711
2021-10-04 00:00:00+00:00,1.1572003368578647
2021-10-05 00:00:00+00:00,1.1330588565546926
2021-10-06 00:00:00+00:00,1.0328436418078037
2021-10-07 00:00:00+00:00,1.0368672218583326
2021-10-08 00:00:00+00:00,1.0787873116870965
2021-10-09 00:00:00+00:00,1.059979414241602
2021-10-10 00:00:00+00:00,0.9743613736315149
2021-10-11 00:00:00+00:00,0.9486291756339477
2021-10-12 00:00:00+00:00,1.0189014690745768
2021-10-13 00:00:00+00:00,0.9780106671657154
2021-10-14 00:00:00+00:00,0.9962571348367174
2021-10-15 00:00:00+00:00,1.1193973987087114
2021-10-16 00:00:00+00:00,1.0669037147936746
2021-10-17 00:00:00+00:00,1.090109478806026
2021-10-18 00:00:00+00:00,1.0630672780013102
2021-10-19 00:00:00+00:00,1.05127725273697
2021-10-20 00:00:00+00:00,1.2470291007766445
2021-10-21 00:00:00+00:00,1.3727893702629363
2021-10-22 00:00:00+00:00,1.4286516328249275
2021-10-23 00:00:00+00:00,1.4427809488163188
2021-10-24 00:00:00+00:00,1.4514353880964819
2021-10-25 00:00:00+00:00,1.4514353880964819
2021-10-26 00:00:00+00:00,1.4514353880964819
2021-10-27 00:00:00+00:00,1.3191728267989147
2021-10-28 00:00:00+00:00,1.415832319640685
2021-10-29 00:00:00+00:00,1.4514353880964819
2021-10-30 00:00:00+00:00,1.4257509123233836
2021-10-31 00:00:00+00:00,1.4514353880964819
2021-11-01 00:00:00+00:00,1.4514353880964819
2021-11-02 00:00:00+00:00,1.4514353880964819
2021-11-03 00:00:00+00:00,1.4514353880964819
2021-11-04 00:00:00+00:00,1.4514353880964819
2021-11-05 00:00:00+00:00,1.4514353880964819
2021-11-06 00:00:00+00:00,1.4514353880964819
2021-11-07 00:00:00+00:00,1.4514353880964819
2021-11-08 00:00:00+00:00,1.4514353880964819
2021-11-09 00:00:00+00:00,1.4514353880964819
2021-11-10 00:00:00+00:00,1.4514353880964819
2021-11-11 00:00:00+00:00,1.4514353880964819
2021-11-12 00:00:00+00:00,1.4514353880964819
2021-11-13 00:00:00+00:00,1.4514353880964819
2021-11-14 00:00:00+00:00,1.4514353880964819
2021-11-15 00:00:00+00:00,1.4514353880964819
2021-11-16 00:00:00+00:00,1.4514353880964819
2021-11-17 00:00:00+00:00,1.4514353880964819
2021-11-18 00:00:00+00:00,1.4194816131748855
2021-11-19 00:00:00+00:00,1.4514353880964819
2021-11-20 00:00:00+00:00,1.4514353880964819
2021-11-21 00:00:00+00:00,1.4514353880964819
2021-11-22 00:00:00+00:00,1.4514353880964819
2021-11-23 00:00:00+00:00,1.4514353880964819
2021-11-24 00:00:00+00:00,1.4514353880964819
2021-11-25 00:00:00+00:00,1.4514353880964819
2021-11-26 00:00:00+00:00,1.3914101244502668
2021-11-27 00:00:00+00:00,1.3985215682605034
2021-11-28 00:00:00+00:00,1.4514353880964819
2021-11-29 00:00:00+00:00,1.4514353880964819
2021-11-30 00:00:00+00:00,1.4514353880964819
2021-12-01 00:00:00+00:00,1.4514353880964819
2021-12-02 00:00:00+00:00,1.4514353880964819
2021-12-03 00:00:00+00:00,1.4514353880964819
2021-12-04 00:00:00+00:00,1.4514353880964819
2021-12-05 00:00:00+00:00,1.433517357537195
2021-12-06 00:00:00+00:00,1.4081594460559559
2021-12-07 00:00:00+00:00,1.374005801441003
2021-12-08 00:00:00+00:00,1.4148030317207823
2021-12-09 00:00:00+00:00,1.2900720501543932
2021-12-10 00:00:00+00:00,1.1613174885374755
2021-12-11 00:00:00+00:00,1.2027697202208292
2021-12-12 00:00:00+00:00,1.2113783100963789
2021-12-13 00:00:00+00:00,1.0443529521848975
2021-12-14 00:00:00+00:00,1.1031159352484328
2021-12-15 00:00:00+00:00,1.2633105642369236
2021-12-16 00:00:00+00:00,1.248058388696547
