date,Close
2021-07-19 00:00:00+00:00,24.5
2021-07-20 00:00:00+00:00,23.46
2021-07-21 00:00:00+00:00,26.63
2021-07-22 00:00:00+00:00,27.71
2021-07-23 00:00:00+00:00,28.51
2021-07-24 00:00:00+00:00,28.65
2021-07-25 00:00:00+00:00,28.19
2021-07-26 00:00:00+00:00,28.22
2021-07-27 00:00:00+00:00,28.14
2021-07-28 00:00:00+00:00,27.88
2021-07-29 00:00:00+00:00,31.28
2021-07-30 00:00:00+00:00,32.38
2021-07-31 00:00:00+00:00,36.74
2021-08-01 00:00:00+00:00,34.2
2021-08-02 00:00:00+00:00,33.19
2021-08-03 00:00:00+00:00,34.11
2021-08-04 00:00:00+00:00,35.78
2021-08-05 00:00:00+00:00,37.37
2021-08-06 00:00:00+00:00,39.52
2021-08-07 00:00:00+00:00,39.48
2021-08-08 00:00:00+00:00,37.67
2021-08-09 00:00:00+00:00,38.69
2021-08-10 00:00:00+00:00,40.68
2021-08-11 00:00:00+00:00,41.66
2021-08-12 00:00:00+00:00,41.09
2021-08-13 00:00:00+00:00,44.89
2021-08-14 00:00:00+00:00,44.16
2021-08-15 00:00:00+00:00,53.53
2021-08-16 00:00:00+00:00,62.15
2021-08-17 00:00:00+00:00,64.18
2021-08-18 00:00:00+00:00,72.79
2021-08-19 00:00:00+00:00,72.82
2021-08-20 00:00:00+00:00,78.68
2021-08-21 00:00:00+00:00,73.89
2021-08-22 00:00:00+00:00,72.75
2021-08-23 00:00:00+00:00,75.66
2021-08-24 00:00:00+00:00,70.67
2021-08-25 00:00:00+00:00,71.94
2021-08-26 00:00:00+00:00,74.85
2021-08-27 00:00:00+00:00,88.11
2021-08-28 00:00:00+00:00,96.38
2021-08-29 00:00:00+00:00,94.29
2021-08-30 00:00:00+00:00,110.17
2021-08-31 00:00:00+00:00,108.34
2021-09-01 00:00:00+00:00,110.73
2021-09-02 00:00:00+00:00,128.29
2021-09-03 00:00:00+00:00,146.46
2021-09-04 00:00:00+00:00,139.0
2021-09-05 00:00:00+00:00,142.11
2021-09-06 00:00:00+00:00,164.31
2021-09-07 00:00:00+00:00,173.2
2021-09-08 00:00:00+00:00,191.01
2021-09-09 00:00:00+00:00,187.7
2021-09-10 00:00:00+00:00,179.5
2021-09-11 00:00:00+00:00,179.1
2021-09-12 00:00:00+00:00,174.4
2021-09-13 00:00:00+00:00,169.66
2021-09-14 00:00:00+00:00,158.92
2021-09-15 00:00:00+00:00,158.66
2021-09-16 00:00:00+00:00,152.11
2021-09-17 00:00:00+00:00,147.49
2021-09-18 00:00:00+00:00,169.36
2021-09-19 00:00:00+00:00,152.86
2021-09-20 00:00:00+00:00,132.08
2021-09-21 00:00:00+00:00,124.04
2021-09-22 00:00:00+00:00,148.18
2021-09-23 00:00:00+00:00,150.0
2021-09-24 00:00:00+00:00,139.28
2021-09-25 00:00:00+00:00,136.16
2021-09-26 00:00:00+00:00,135.84
2021-09-27 00:00:00+00:00,136.35
2021-09-28 00:00:00+00:00,132.21
2021-09-29 00:00:00+00:00,135.3
2021-09-30 00:00:00+00:00,141.32
2021-10-01 00:00:00+00:00,161.67
2021-10-02 00:00:00+00:00,168.99
2021-10-03 00:00:00+00:00,173.06
2021-10-04 00:00:00+00:00,167.21
2021-10-05 00:00:00+00:00,164.63
2021-10-06 00:00:00+00:00,153.92
2021-10-07 00:00:00+00:00,154.35
2021-10-08 00:00:00+00:00,158.83
2021-10-09 00:00:00+00:00,156.82
2021-10-10 00:00:00+00:00,147.67
2021-10-11 00:00:00+00:00,144.92
2021-10-12 00:00:00+00:00,152.43
2021-10-13 00:00:00+00:00,148.06
2021-10-14 00:00:00+00:00,150.01
2021-10-15 00:00:00+00:00,163.17
2021-10-16 00:00:00+00:00,157.56
2021-10-17 00:00:00+00:00,160.04
2021-10-18 00:00:00+00:00,157.15
2021-10-19 00:00:00+00:00,155.89
2021-10-20 00:00:00+00:00,176.81
2021-10-21 00:00:00+00:00,190.25
2021-10-22 00:00:00+00:00,196.22
2021-10-23 00:00:00+00:00,197.73
2021-10-24 00:00:00+00:00,198.654899925871
2021-10-25 00:00:00+00:00,198.654899925871
2021-10-26 00:00:00+00:00,198.654899925871
2021-10-27 00:00:00+00:00,184.52
2021-10-28 00:00:00+00:00,194.85
2021-10-29 00:00:00+00:00,198.654899925871
2021-10-30 00:00:00+00:00,195.91
2021-10-31 00:00:00+00:00,198.654899925871
2021-11-01 00:00:00+00:00,198.654899925871
2021-11-02 00:00:00+00:00,198.654899925871
2021-11-03 00:00:00+00:00,198.654899925871
2021-11-04 00:00:00+00:00,198.654899925871
2021-11-05 00:00:00+00:00,198.654899925871
2021-11-06 00:00:00+00:00,198.654899925871
2021-11-07 00:00:00+00:00,198.654899925871
2021-11-08 00:00:00+00:00,198.654899925871
2021-11-09 00:00:00+00:00,198.654899925871
2021-11-10 00:00:00+00:00,198.654899925871
2021-11-11 00:00:00+00:00,198.654899925871
2021-11-12 00:00:00+00:00,198.654899925871
2021-11-13 00:00:00+00:00,198.654899925871
2021-11-14 00:00:00+00:00,198.654899925871
2021-11-15 00:00:00+00:00,198.654899925871
2021-11-16 00:00:00+00:00,198.654899925871
2021-11-17 00:00:00+00:00,198.654899925871
2021-11-18 00:00:00+00:00,195.24
2021-11-19 00:00:00+00:00,198.654899925871
2021-11-20 00:00:00+00:00,198.654899925871
2021-11-21 00:00:00+00:00,198.654899925871
2021-11-22 00:00:00+00:00,198.654899925871
2021-11-23 00:00:00+00:00,198.654899925871
2021-11-24 00:00:00+00:00,198.654899925871
2021-11-25 00:00:00+00:00,198.654899925871
2021-11-26 00:00:00+00:00,192.24
2021-11-27 00:00:00+00:00,193.0
2021-11-28 00:00:00+00:00,198.654899925871
2021-11-29 00:00:00+00:00,198.654899925871
2021-11-30 00:00:00+00:00,198.654899925871
2021-12-01 00:00:00+00:00,198.654899925871
2021-12-02 00:00:00+00:00,198.654899925871
2021-12-03 00:00:00+00:00,198.654899925871
2021-12-04 00:00:00+00:00,198.654899925871
2021-12-05 00:00:00+00:00,196.74
2021-12-06 00:00:00+00:00,194.03
2021-12-07 00:00:00+00:00,190.38
2021-12-08 00:00:00+00:00,194.74
2021-12-09 00:00:00+00:00,181.41
2021-12-10 00:00:00+00:00,167.65
2021-12-11 00:00:00+00:00,172.08
2021-12-12 00:00:00+00:00,173.0
2021-12-13 00:00:00+00:00,155.15
2021-12-14 00:00:00+00:00,161.43
2021-12-15 00:00:00+00:00,178.55
2021-12-16 00:00:00+00:00,176.92
2021-12-17 00:00:00+00:00,175.65
2021-12-18 00:00:00+00:00,182.92
2021-12-19 00:00:00+00:00,180.02
2021-12-20 00:00:00+00:00,174.01
2021-12-21 00:00:00+00:00,179.76
2021-12-22 00:00:00+00:00,178.36
2021-12-23 00:00:00+00:00,190.12
2021-12-24 00:00:00+00:00,190.43
2021-12-25 00:00:00+00:00,193.05
2021-12-26 00:00:00+00:00,197.89
2021-12-27 00:00:00+00:00,195.73
2021-12-28 00:00:00+00:00,177.25
2021-12-29 00:00:00+00:00,170.62
2021-12-30 00:00:00+00:00,172.53
2021-12-31 00:00:00+00:00,169.93
2022-01-01 00:00:00+00:00,179.09
2022-01-02 00:00:00+00:00,176.4
2022-01-03 00:00:00+00:00,170.08
2022-01-04 00:00:00+00:00,167.75
2022-01-05 00:00:00+00:00,154.36
2022-01-06 00:00:00+00:00,150.23
2022-01-07 00:00:00+00:00,136.39
2022-01-08 00:00:00+00:00,142.11
2022-01-09 00:00:00+00:00,140.77
2022-01-10 00:00:00+00:00,135.86
2022-01-11 00:00:00+00:00,140.25
2022-01-12 00:00:00+00:00,151.51
2022-01-13 00:00:00+00:00,146.2
2022-01-14 00:00:00+00:00,146.18
2022-01-15 00:00:00+00:00,147.74
2022-01-16 00:00:00+00:00,147.96
2022-01-17 00:00:00+00:00,139.84
2022-01-18 00:00:00+00:00,141.29
2022-01-19 00:00:00+00:00,135.3
2022-01-20 00:00:00+00:00,127.65
2022-01-21 00:00:00+00:00,112.47
2022-01-22 00:00:00+00:00,94.68
2022-01-23 00:00:00+00:00,99.81
2022-01-24 00:00:00+00:00,91.99
2022-01-25 00:00:00+00:00,94.65
2022-01-26 00:00:00+00:00,92.14
2022-01-27 00:00:00+00:00,89.56
2022-01-28 00:00:00+00:00,91.36
2022-01-29 00:00:00+00:00,96.16
2022-01-30 00:00:00+00:00,93.32
2022-01-31 00:00:00+00:00,99.54
